"Plot Title: 21152009"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 21152009, SEN S/N: 21152009, LBL: u22_1)","Coupler Detached (LGR S/N: 21152009)","Coupler Attached (LGR S/N: 21152009)","Host Connected (LGR S/N: 21152009)","Stopped (LGR S/N: 21152009)","End Of File (LGR S/N: 21152009)"
205,05/17/24 04:00:00 PM,25.210,,,,,
206,05/17/24 04:30:00 PM,25.162,,,,,
207,05/17/24 05:00:00 PM,25.186,,,,,
208,05/17/24 05:30:00 PM,25.162,,,,,
209,05/17/24 06:00:00 PM,25.186,,,,,
210,05/17/24 06:30:00 PM,25.162,,,,,
211,05/17/24 07:00:00 PM,25.186,,,,,
212,05/17/24 07:30:00 PM,25.186,,,,,
213,05/17/24 08:00:00 PM,25.210,,,,,
214,05/17/24 08:30:00 PM,25.210,,,,,
215,05/17/24 09:00:00 PM,25.210,,,,,
216,05/17/24 09:30:00 PM,25.258,,,,,
217,05/17/24 10:00:00 PM,25.258,,,,,
218,05/17/24 10:30:00 PM,25.307,,,,,
219,05/17/24 11:00:00 PM,25.331,,,,,
220,05/17/24 11:30:00 PM,25.307,,,,,
221,05/18/24 12:00:00 AM,25.331,,,,,
222,05/18/24 12:30:00 AM,25.307,,,,,
223,05/18/24 01:00:00 AM,25.307,,,,,
224,05/18/24 01:30:00 AM,25.307,,,,,
225,05/18/24 02:00:00 AM,25.307,,,,,
226,05/18/24 02:30:00 AM,25.307,,,,,
227,05/18/24 03:00:00 AM,25.307,,,,,
228,05/18/24 03:30:00 AM,25.283,,,,,
229,05/18/24 04:00:00 AM,25.258,,,,,
230,05/18/24 04:30:00 AM,25.258,,,,,
231,05/18/24 05:00:00 AM,25.234,,,,,
232,05/18/24 05:30:00 AM,25.234,,,,,
233,05/18/24 06:00:00 AM,25.258,,,,,
234,05/18/24 06:30:00 AM,25.283,,,,,
235,05/18/24 07:00:00 AM,25.307,,,,,
236,05/18/24 07:30:00 AM,25.307,,,,,
237,05/18/24 08:00:00 AM,25.331,,,,,
238,05/18/24 08:30:00 AM,25.355,,,,,
239,05/18/24 09:00:00 AM,25.331,,,,,
240,05/18/24 09:30:00 AM,25.307,,,,,
241,05/18/24 10:00:00 AM,25.307,,,,,
242,05/18/24 10:30:00 AM,25.331,,,,,
243,05/18/24 11:00:00 AM,25.331,,,,,
244,05/18/24 11:30:00 AM,25.380,,,,,
245,05/18/24 12:00:00 PM,25.355,,,,,
246,05/18/24 12:30:00 PM,25.355,,,,,
247,05/18/24 01:00:00 PM,25.331,,,,,
248,05/18/24 01:30:00 PM,25.307,,,,,
249,05/18/24 02:00:00 PM,25.234,,,,,
250,05/18/24 02:30:00 PM,25.162,,,,,
251,05/18/24 03:00:00 PM,25.186,,,,,
252,05/18/24 03:30:00 PM,25.210,,,,,
253,05/18/24 04:00:00 PM,25.210,,,,,
254,05/18/24 04:30:00 PM,25.234,,,,,
255,05/18/24 05:00:00 PM,25.234,,,,,
256,05/18/24 05:30:00 PM,25.234,,,,,
257,05/18/24 06:00:00 PM,25.283,,,,,
258,05/18/24 06:30:00 PM,25.283,,,,,
259,05/18/24 07:00:00 PM,25.355,,,,,
260,05/18/24 07:30:00 PM,25.380,,,,,
261,05/18/24 08:00:00 PM,25.404,,,,,
262,05/18/24 08:30:00 PM,25.355,,,,,
263,05/18/24 09:00:00 PM,25.355,,,,,
264,05/18/24 09:30:00 PM,25.283,,,,,
265,05/18/24 10:00:00 PM,25.258,,,,,
266,05/18/24 10:30:00 PM,25.283,,,,,
267,05/18/24 11:00:00 PM,25.283,,,,,
268,05/18/24 11:30:00 PM,25.307,,,,,
269,05/19/24 12:00:00 AM,25.283,,,,,
270,05/19/24 12:30:00 AM,25.258,,,,,
271,05/19/24 01:00:00 AM,25.258,,,,,
272,05/19/24 01:30:00 AM,25.234,,,,,
273,05/19/24 02:00:00 AM,25.258,,,,,
274,05/19/24 02:30:00 AM,25.283,,,,,
275,05/19/24 03:00:00 AM,25.283,,,,,
276,05/19/24 03:30:00 AM,25.283,,,,,
277,05/19/24 04:00:00 AM,25.283,,,,,
278,05/19/24 04:30:00 AM,25.307,,,,,
279,05/19/24 05:00:00 AM,25.331,,,,,
280,05/19/24 05:30:00 AM,25.331,,,,,
281,05/19/24 06:00:00 AM,25.307,,,,,
282,05/19/24 06:30:00 AM,25.331,,,,,
283,05/19/24 07:00:00 AM,25.355,,,,,
284,05/19/24 07:30:00 AM,25.355,,,,,
285,05/19/24 08:00:00 AM,25.380,,,,,
286,05/19/24 08:30:00 AM,25.428,,,,,
287,05/19/24 09:00:00 AM,25.404,,,,,
288,05/19/24 09:30:00 AM,25.428,,,,,
289,05/19/24 10:00:00 AM,25.380,,,,,
290,05/19/24 10:30:00 AM,25.404,,,,,
291,05/19/24 11:00:00 AM,25.404,,,,,
292,05/19/24 11:30:00 AM,25.355,,,,,
293,05/19/24 12:00:00 PM,25.307,,,,,
294,05/19/24 12:30:00 PM,25.234,,,,,
295,05/19/24 01:00:00 PM,25.283,,,,,
296,05/19/24 01:30:00 PM,25.234,,,,,
297,05/19/24 02:00:00 PM,25.186,,,,,
298,05/19/24 02:30:00 PM,25.162,,,,,
299,05/19/24 03:00:00 PM,25.186,,,,,
300,05/19/24 03:30:00 PM,25.234,,,,,
301,05/19/24 04:00:00 PM,25.258,,,,,
302,05/19/24 04:30:00 PM,25.234,,,,,
303,05/19/24 05:00:00 PM,25.186,,,,,
304,05/19/24 05:30:00 PM,25.210,,,,,
305,05/19/24 06:00:00 PM,25.186,,,,,
306,05/19/24 06:30:00 PM,25.137,,,,,
307,05/19/24 07:00:00 PM,25.162,,,,,
308,05/19/24 07:30:00 PM,25.186,,,,,
309,05/19/24 08:00:00 PM,25.210,,,,,
310,05/19/24 08:30:00 PM,25.258,,,,,
311,05/19/24 09:00:00 PM,25.307,,,,,
312,05/19/24 09:30:00 PM,25.283,,,,,
313,05/19/24 10:00:00 PM,25.331,,,,,
314,05/19/24 10:30:00 PM,25.307,,,,,
315,05/19/24 11:00:00 PM,25.283,,,,,
316,05/19/24 11:30:00 PM,25.283,,,,,
317,05/20/24 12:00:00 AM,25.283,,,,,
318,05/20/24 12:30:00 AM,25.258,,,,,
319,05/20/24 01:00:00 AM,25.258,,,,,
320,05/20/24 01:30:00 AM,25.283,,,,,
321,05/20/24 02:00:00 AM,25.283,,,,,
322,05/20/24 02:30:00 AM,25.307,,,,,
323,05/20/24 03:00:00 AM,25.331,,,,,
324,05/20/24 03:30:00 AM,25.331,,,,,
325,05/20/24 04:00:00 AM,25.331,,,,,
326,05/20/24 04:30:00 AM,25.331,,,,,
327,05/20/24 05:00:00 AM,25.307,,,,,
328,05/20/24 05:30:00 AM,25.331,,,,,
329,05/20/24 06:00:00 AM,25.307,,,,,
330,05/20/24 06:30:00 AM,25.331,,,,,
331,05/20/24 07:00:00 AM,25.331,,,,,
332,05/20/24 07:30:00 AM,25.355,,,,,
333,05/20/24 08:00:00 AM,25.355,,,,,
334,05/20/24 08:30:00 AM,25.404,,,,,
335,05/20/24 09:00:00 AM,25.428,,,,,
336,05/20/24 09:30:00 AM,25.428,,,,,
337,05/20/24 10:00:00 AM,25.404,,,,,
338,05/20/24 10:30:00 AM,25.380,,,,,
339,05/20/24 11:00:00 AM,25.307,,,,,
340,05/20/24 11:30:00 AM,25.258,,,,,
341,05/20/24 12:00:00 PM,25.307,,,,,
342,05/20/24 12:30:00 PM,25.355,,,,,
343,05/20/24 01:00:00 PM,25.331,,,,,
344,05/20/24 01:30:00 PM,25.355,,,,,
345,05/20/24 02:00:00 PM,25.331,,,,,
346,05/20/24 02:30:00 PM,25.331,,,,,
347,05/20/24 03:00:00 PM,25.355,,,,,
348,05/20/24 03:30:00 PM,25.428,,,,,
349,05/20/24 04:00:00 PM,25.428,,,,,
350,05/20/24 04:30:00 PM,25.380,,,,,
351,05/20/24 05:00:00 PM,25.404,,,,,
352,05/20/24 05:30:00 PM,25.404,,,,,
353,05/20/24 06:00:00 PM,25.453,,,,,
354,05/20/24 06:30:00 PM,25.453,,,,,
355,05/20/24 07:00:00 PM,25.453,,,,,
356,05/20/24 07:30:00 PM,25.477,,,,,
357,05/20/24 08:00:00 PM,25.453,,,,,
358,05/20/24 08:30:00 PM,25.453,,,,,
359,05/20/24 09:00:00 PM,25.453,,,,,
360,05/20/24 09:30:00 PM,25.477,,,,,
361,05/20/24 10:00:00 PM,25.477,,,,,
362,05/20/24 10:30:00 PM,25.525,,,,,
363,05/20/24 11:00:00 PM,25.501,,,,,
364,05/20/24 11:30:00 PM,25.477,,,,,
365,05/21/24 12:00:00 AM,25.453,,,,,
366,05/21/24 12:30:00 AM,25.525,,,,,
367,05/21/24 01:00:00 AM,25.453,,,,,
368,05/21/24 01:30:00 AM,25.574,,,,,
369,05/21/24 02:00:00 AM,25.477,,,,,
370,05/21/24 02:30:00 AM,25.453,,,,,
371,05/21/24 03:00:00 AM,25.477,,,,,
372,05/21/24 03:30:00 AM,25.501,,,,,
373,05/21/24 04:00:00 AM,25.453,,,,,
374,05/21/24 04:30:00 AM,25.525,,,,,
375,05/21/24 05:00:00 AM,25.501,,,,,
376,05/21/24 05:30:00 AM,25.525,,,,,
377,05/21/24 06:00:00 AM,25.550,,,,,
378,05/21/24 06:30:00 AM,25.574,,,,,
379,05/21/24 07:00:00 AM,25.598,,,,,
380,05/21/24 07:30:00 AM,25.598,,,,,
381,05/21/24 08:00:00 AM,25.623,,,,,
382,05/21/24 08:30:00 AM,25.623,,,,,
383,05/21/24 09:00:00 AM,25.647,,,,,
384,05/21/24 09:30:00 AM,25.768,,,,,
385,05/21/24 10:00:00 AM,25.817,,,,,
386,05/21/24 10:30:00 AM,25.817,,,,,
387,05/21/24 11:00:00 AM,25.793,,,,,
388,05/21/24 11:30:00 AM,25.695,,,,,
389,05/21/24 12:00:00 PM,25.671,,,,,
390,05/21/24 12:30:00 PM,25.647,,,,,
391,05/21/24 01:00:00 PM,25.744,,,,,
392,05/21/24 01:30:00 PM,25.793,,,,,
393,05/21/24 02:00:00 PM,25.890,,,,,
394,05/21/24 02:30:00 PM,25.866,,,,,
395,05/21/24 03:00:00 PM,25.939,,,,,
396,05/21/24 03:30:00 PM,25.963,,,,,
397,05/21/24 04:00:00 PM,25.939,,,,,
398,05/21/24 04:30:00 PM,25.890,,,,,
399,05/21/24 05:00:00 PM,25.939,,,,,
400,05/21/24 05:30:00 PM,25.963,,,,,
401,05/21/24 06:00:00 PM,25.817,,,,,
402,05/21/24 06:30:00 PM,25.768,,,,,
403,05/21/24 07:00:00 PM,25.890,,,,,
404,05/21/24 07:30:00 PM,25.914,,,,,
405,05/21/24 08:00:00 PM,26.061,,,,,
406,05/21/24 08:30:00 PM,26.158,,,,,
407,05/21/24 09:00:00 PM,26.158,,,,,
408,05/21/24 09:30:00 PM,26.134,,,,,
409,05/21/24 10:00:00 PM,26.061,,,,,
410,05/21/24 10:30:00 PM,25.987,,,,,
411,05/21/24 11:00:00 PM,25.939,,,,,
412,05/21/24 11:30:00 PM,25.890,,,,,
413,05/22/24 12:00:00 AM,25.841,,,,,
414,05/22/24 12:30:00 AM,25.768,,,,,
415,05/22/24 01:00:00 AM,25.720,,,,,
416,05/22/24 01:30:00 AM,25.720,,,,,
417,05/22/24 02:00:00 AM,25.793,,,,,
418,05/22/24 02:30:00 AM,25.768,,,,,
419,05/22/24 03:00:00 AM,25.744,,,,,
420,05/22/24 03:30:00 AM,25.695,,,,,
421,05/22/24 04:00:00 AM,25.720,,,,,
422,05/22/24 04:30:00 AM,25.720,,,,,
423,05/22/24 05:00:00 AM,25.695,,,,,
424,05/22/24 05:30:00 AM,25.695,,,,,
425,05/22/24 06:00:00 AM,25.720,,,,,
426,05/22/24 06:30:00 AM,25.720,,,,,
427,05/22/24 07:00:00 AM,25.720,,,,,
428,05/22/24 07:30:00 AM,25.695,,,,,
429,05/22/24 08:00:00 AM,25.720,,,,,
430,05/22/24 08:30:00 AM,25.720,,,,,
431,05/22/24 09:00:00 AM,25.768,,,,,
432,05/22/24 09:30:00 AM,25.768,,,,,
433,05/22/24 10:00:00 AM,25.866,,,,,
434,05/22/24 10:30:00 AM,25.817,,,,,
435,05/22/24 11:00:00 AM,25.890,,,,,
436,05/22/24 11:30:00 AM,25.866,,,,,
437,05/22/24 12:00:00 PM,25.793,,,,,
438,05/22/24 12:30:00 PM,25.890,,,,,
439,05/22/24 01:00:00 PM,25.963,,,,,
440,05/22/24 01:30:00 PM,26.012,,,,,
441,05/22/24 02:00:00 PM,25.939,,,,,
442,05/22/24 02:30:00 PM,26.012,,,,,
443,05/22/24 03:00:00 PM,26.085,,,,,
444,05/22/24 03:30:00 PM,26.134,,,,,
445,05/22/24 04:00:00 PM,26.109,,,,,
446,05/22/24 04:30:00 PM,26.158,,,,,
447,05/22/24 05:00:00 PM,26.182,,,,,
448,05/22/24 05:30:00 PM,26.182,,,,,
449,05/22/24 06:00:00 PM,26.134,,,,,
450,05/22/24 06:30:00 PM,26.109,,,,,
451,05/22/24 07:00:00 PM,26.085,,,,,
452,05/22/24 07:30:00 PM,26.036,,,,,
453,05/22/24 08:00:00 PM,25.963,,,,,
454,05/22/24 08:30:00 PM,25.890,,,,,
455,05/22/24 09:00:00 PM,25.817,,,,,
456,05/22/24 09:30:00 PM,25.817,,,,,
457,05/22/24 10:00:00 PM,25.768,,,,,
458,05/22/24 10:30:00 PM,25.890,,,,,
459,05/22/24 11:00:00 PM,25.866,,,,,
460,05/22/24 11:30:00 PM,25.817,,,,,
461,05/23/24 12:00:00 AM,25.817,,,,,
462,05/23/24 12:30:00 AM,25.768,,,,,
463,05/23/24 01:00:00 AM,25.720,,,,,
464,05/23/24 01:30:00 AM,25.695,,,,,
465,05/23/24 02:00:00 AM,25.647,,,,,
466,05/23/24 02:30:00 AM,25.623,,,,,
467,05/23/24 03:00:00 AM,25.574,,,,,
468,05/23/24 03:30:00 AM,25.574,,,,,
469,05/23/24 04:00:00 AM,25.574,,,,,
470,05/23/24 04:30:00 AM,25.574,,,,,
471,05/23/24 05:00:00 AM,25.525,,,,,
472,05/23/24 05:30:00 AM,25.501,,,,,
473,05/23/24 06:00:00 AM,25.501,,,,,
474,05/23/24 06:30:00 AM,25.477,,,,,
475,05/23/24 07:00:00 AM,25.453,,,,,
476,05/23/24 07:30:00 AM,25.453,,,,,
477,05/23/24 08:00:00 AM,25.525,,,,,
478,05/23/24 08:30:00 AM,25.598,,,,,
479,05/23/24 09:00:00 AM,25.623,,,,,
480,05/23/24 09:30:00 AM,25.623,,,,,
481,05/23/24 10:00:00 AM,25.647,,,,,
482,05/23/24 10:30:00 AM,25.695,,,,,
483,05/23/24 11:00:00 AM,25.623,,,,,
484,05/23/24 11:30:00 AM,25.647,,,,,
485,05/23/24 12:00:00 PM,25.720,,,,,
486,05/23/24 12:30:00 PM,25.720,,,,,
487,05/23/24 01:00:00 PM,25.768,,,,,
488,05/23/24 01:30:00 PM,25.793,,,,,
489,05/23/24 02:00:00 PM,25.768,,,,,
490,05/23/24 02:30:00 PM,25.963,,,,,
491,05/23/24 03:00:00 PM,25.914,,,,,
492,05/23/24 03:30:00 PM,25.914,,,,,
493,05/23/24 04:00:00 PM,25.890,,,,,
494,05/23/24 04:30:00 PM,25.817,,,,,
495,05/23/24 05:00:00 PM,25.817,,,,,
496,05/23/24 05:30:00 PM,25.866,,,,,
497,05/23/24 06:00:00 PM,25.890,,,,,
498,05/23/24 06:30:00 PM,25.866,,,,,
499,05/23/24 07:00:00 PM,25.866,,,,,
500,05/23/24 07:30:00 PM,25.866,,,,,
501,05/23/24 08:00:00 PM,25.866,,,,,
502,05/23/24 08:30:00 PM,25.866,,,,,
503,05/23/24 09:00:00 PM,25.866,,,,,
504,05/23/24 09:30:00 PM,25.817,,,,,
505,05/23/24 10:00:00 PM,25.744,,,,,
506,05/23/24 10:30:00 PM,25.744,,,,,
507,05/23/24 11:00:00 PM,25.598,,,,,
508,05/23/24 11:30:00 PM,25.550,,,,,
509,05/24/24 12:00:00 AM,25.501,,,,,
510,05/24/24 12:30:00 AM,25.477,,,,,
511,05/24/24 01:00:00 AM,25.428,,,,,
512,05/24/24 01:30:00 AM,25.404,,,,,
513,05/24/24 02:00:00 AM,25.380,,,,,
514,05/24/24 02:30:00 AM,25.355,,,,,
515,05/24/24 03:00:00 AM,25.331,,,,,
516,05/24/24 03:30:00 AM,25.283,,,,,
517,05/24/24 04:00:00 AM,25.283,,,,,
518,05/24/24 04:30:00 AM,25.283,,,,,
519,05/24/24 05:00:00 AM,25.283,,,,,
520,05/24/24 05:30:00 AM,25.234,,,,,
521,05/24/24 06:00:00 AM,25.210,,,,,
522,05/24/24 06:30:00 AM,25.162,,,,,
523,05/24/24 07:00:00 AM,25.210,,,,,
524,05/24/24 07:30:00 AM,25.040,,,,,
525,05/24/24 08:00:00 AM,25.065,,,,,
