"Plot Title: 21152009"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 21152009, SEN S/N: 21152009, LBL: u22_1)","Coupler Detached (LGR S/N: 21152009)","Coupler Attached (LGR S/N: 21152009)","Host Connected (LGR S/N: 21152009)","Stopped (LGR S/N: 21152009)","End Of File (LGR S/N: 21152009)"
121,10/15/25 09:00:00 PM,27.407,,,,,
122,10/15/25 09:30:00 PM,27.333,,,,,
123,10/15/25 10:00:00 PM,27.284,,,,,
124,10/15/25 10:30:00 PM,27.259,,,,,
125,10/15/25 11:00:00 PM,27.259,,,,,
126,10/15/25 11:30:00 PM,27.284,,,,,
127,10/16/25 12:00:00 AM,27.235,,,,,
128,10/16/25 12:30:00 AM,27.235,,,,,
129,10/16/25 01:00:00 AM,27.259,,,,,
130,10/16/25 01:30:00 AM,27.284,,,,,
131,10/16/25 02:00:00 AM,27.284,,,,,
132,10/16/25 02:30:00 AM,27.235,,,,,
133,10/16/25 03:00:00 AM,27.284,,,,,
134,10/16/25 03:30:00 AM,27.235,,,,,
135,10/16/25 04:00:00 AM,27.186,,,,,
136,10/16/25 04:30:00 AM,27.136,,,,,
137,10/16/25 05:00:00 AM,27.087,,,,,
138,10/16/25 05:30:00 AM,27.038,,,,,
139,10/16/25 06:00:00 AM,26.989,,,,,
140,10/16/25 06:30:00 AM,26.965,,,,,
141,10/16/25 07:00:00 AM,26.940,,,,,
142,10/16/25 07:30:00 AM,26.965,,,,,
143,10/16/25 08:00:00 AM,27.014,,,,,
144,10/16/25 08:30:00 AM,27.063,,,,,
145,10/16/25 09:00:00 AM,27.112,,,,,
146,10/16/25 09:30:00 AM,27.186,,,,,
147,10/16/25 10:00:00 AM,27.308,,,,,
148,10/16/25 10:30:00 AM,27.382,,,,,
149,10/16/25 11:00:00 AM,27.456,,,,,
150,10/16/25 11:30:00 AM,27.579,,,,,
151,10/16/25 12:00:00 PM,27.653,,,,,
152,10/16/25 12:30:00 PM,27.677,,,,,
153,10/16/25 01:00:00 PM,27.677,,,,,
154,10/16/25 01:30:00 PM,27.677,,,,,
155,10/16/25 02:00:00 PM,27.677,,,,,
156,10/16/25 02:30:00 PM,27.653,,,,,
157,10/16/25 03:00:00 PM,27.653,,,,,
158,10/16/25 03:30:00 PM,27.702,,,,,
159,10/16/25 04:00:00 PM,27.702,,,,,
160,10/16/25 04:30:00 PM,27.727,,,,,
161,10/16/25 05:00:00 PM,27.702,,,,,
162,10/16/25 05:30:00 PM,27.702,,,,,
163,10/16/25 06:00:00 PM,27.677,,,,,
164,10/16/25 06:30:00 PM,27.628,,,,,
165,10/16/25 07:00:00 PM,27.554,,,,,
166,10/16/25 07:30:00 PM,27.530,,,,,
167,10/16/25 08:00:00 PM,27.481,,,,,
168,10/16/25 08:30:00 PM,27.456,,,,,
169,10/16/25 09:00:00 PM,27.456,,,,,
170,10/16/25 09:30:00 PM,27.431,,,,,
171,10/16/25 10:00:00 PM,27.456,,,,,
172,10/16/25 10:30:00 PM,27.481,,,,,
173,10/16/25 11:00:00 PM,27.505,,,,,
174,10/16/25 11:30:00 PM,27.505,,,,,
175,10/17/25 12:00:00 AM,27.554,,,,,
176,10/17/25 12:30:00 AM,27.481,,,,,
177,10/17/25 01:00:00 AM,27.530,,,,,
178,10/17/25 01:30:00 AM,27.358,,,,,
179,10/17/25 02:00:00 AM,27.308,,,,,
180,10/17/25 02:30:00 AM,27.259,,,,,
181,10/17/25 03:00:00 AM,27.186,,,,,
182,10/17/25 03:30:00 AM,27.161,,,,,
183,10/17/25 04:00:00 AM,27.136,,,,,
184,10/17/25 04:30:00 AM,27.087,,,,,
185,10/17/25 05:00:00 AM,27.087,,,,,
186,10/17/25 05:30:00 AM,27.087,,,,,
187,10/17/25 06:00:00 AM,27.038,,,,,
188,10/17/25 06:30:00 AM,27.038,,,,,
189,10/17/25 07:00:00 AM,27.014,,,,,
190,10/17/25 07:30:00 AM,27.014,,,,,
191,10/17/25 08:00:00 AM,27.063,,,,,
192,10/17/25 08:30:00 AM,27.136,,,,,
193,10/17/25 09:00:00 AM,27.210,,,,,
194,10/17/25 09:30:00 AM,27.284,,,,,
195,10/17/25 10:00:00 AM,27.333,,,,,
196,10/17/25 10:30:00 AM,27.407,,,,,
197,10/17/25 11:00:00 AM,27.333,,,,,
198,10/17/25 11:30:00 AM,27.382,,,,,
199,10/17/25 12:00:00 PM,27.456,,,,,
200,10/17/25 12:30:00 PM,27.481,,,,,
201,10/17/25 01:00:00 PM,27.530,,,,,
202,10/17/25 01:30:00 PM,27.604,,,,,
203,10/17/25 02:00:00 PM,27.653,,,,,
204,10/17/25 02:30:00 PM,27.554,,,,,
205,10/17/25 03:00:00 PM,27.604,,,,,
206,10/17/25 03:30:00 PM,27.677,,,,,
207,10/17/25 04:00:00 PM,27.628,,,,,
208,10/17/25 04:30:00 PM,27.604,,,,,
209,10/17/25 05:00:00 PM,27.628,,,,,
210,10/17/25 05:30:00 PM,27.628,,,,,
211,10/17/25 06:00:00 PM,27.653,,,,,
212,10/17/25 06:30:00 PM,27.628,,,,,
213,10/17/25 07:00:00 PM,27.554,,,,,
214,10/17/25 07:30:00 PM,27.505,,,,,
215,10/17/25 08:00:00 PM,27.431,,,,,
216,10/17/25 08:30:00 PM,27.333,,,,,
217,10/17/25 09:00:00 PM,27.259,,,,,
218,10/17/25 09:30:00 PM,27.186,,,,,
219,10/17/25 10:00:00 PM,27.136,,,,,
220,10/17/25 10:30:00 PM,27.136,,,,,
221,10/17/25 11:00:00 PM,27.136,,,,,
222,10/17/25 11:30:00 PM,27.136,,,,,
223,10/18/25 12:00:00 AM,27.112,,,,,
224,10/18/25 12:30:00 AM,27.112,,,,,
225,10/18/25 01:00:00 AM,27.087,,,,,
226,10/18/25 01:30:00 AM,27.063,,,,,
227,10/18/25 02:00:00 AM,27.038,,,,,
228,10/18/25 02:30:00 AM,26.989,,,,,
229,10/18/25 03:00:00 AM,27.063,,,,,
230,10/18/25 03:30:00 AM,26.867,,,,,
231,10/18/25 04:00:00 AM,26.842,,,,,
232,10/18/25 04:30:00 AM,26.769,,,,,
233,10/18/25 05:00:00 AM,26.891,,,,,
234,10/18/25 05:30:00 AM,26.695,,,,,
235,10/18/25 06:00:00 AM,26.720,,,,,
236,10/18/25 06:30:00 AM,26.671,,,,,
237,10/18/25 07:00:00 AM,26.695,,,,,
238,10/18/25 07:30:00 AM,26.720,,,,,
239,10/18/25 08:00:00 AM,26.769,,,,,
240,10/18/25 08:30:00 AM,26.769,,,,,
241,10/18/25 09:00:00 AM,26.818,,,,,
242,10/18/25 09:30:00 AM,26.916,,,,,
243,10/18/25 10:00:00 AM,27.014,,,,,
244,10/18/25 10:30:00 AM,27.038,,,,,
245,10/18/25 11:00:00 AM,27.014,,,,,
246,10/18/25 11:30:00 AM,27.112,,,,,
247,10/18/25 12:00:00 PM,27.136,,,,,
248,10/18/25 12:30:00 PM,27.210,,,,,
249,10/18/25 01:00:00 PM,27.259,,,,,
250,10/18/25 01:30:00 PM,27.308,,,,,
251,10/18/25 02:00:00 PM,27.333,,,,,
252,10/18/25 02:30:00 PM,27.333,,,,,
253,10/18/25 03:00:00 PM,27.333,,,,,
254,10/18/25 03:30:00 PM,27.358,,,,,
255,10/18/25 04:00:00 PM,27.358,,,,,
256,10/18/25 04:30:00 PM,27.284,,,,,
257,10/18/25 05:00:00 PM,27.284,,,,,
258,10/18/25 05:30:00 PM,27.308,,,,,
259,10/18/25 06:00:00 PM,27.259,,,,,
260,10/18/25 06:30:00 PM,27.186,,,,,
261,10/18/25 07:00:00 PM,27.161,,,,,
262,10/18/25 07:30:00 PM,27.087,,,,,
263,10/18/25 08:00:00 PM,27.063,,,,,
264,10/18/25 08:30:00 PM,26.965,,,,,
265,10/18/25 09:00:00 PM,26.916,,,,,
266,10/18/25 09:30:00 PM,26.891,,,,,
267,10/18/25 10:00:00 PM,26.867,,,,,
268,10/18/25 10:30:00 PM,26.842,,,,,
269,10/18/25 11:00:00 PM,26.793,,,,,
270,10/18/25 11:30:00 PM,26.793,,,,,
271,10/19/25 12:00:00 AM,26.818,,,,,
272,10/19/25 12:30:00 AM,26.818,,,,,
273,10/19/25 01:00:00 AM,26.842,,,,,
274,10/19/25 01:30:00 AM,26.842,,,,,
275,10/19/25 02:00:00 AM,26.818,,,,,
276,10/19/25 02:30:00 AM,26.793,,,,,
277,10/19/25 03:00:00 AM,26.793,,,,,
278,10/19/25 03:30:00 AM,26.769,,,,,
279,10/19/25 04:00:00 AM,26.744,,,,,
280,10/19/25 04:30:00 AM,26.695,,,,,
281,10/19/25 05:00:00 AM,26.646,,,,,
282,10/19/25 05:30:00 AM,26.671,,,,,
283,10/19/25 06:00:00 AM,26.549,,,,,
284,10/19/25 06:30:00 AM,26.500,,,,,
285,10/19/25 07:00:00 AM,26.475,,,,,
286,10/19/25 07:30:00 AM,26.451,,,,,
287,10/19/25 08:00:00 AM,26.500,,,,,
288,10/19/25 08:30:00 AM,26.549,,,,,
289,10/19/25 09:00:00 AM,26.671,,,,,
290,10/19/25 09:30:00 AM,26.818,,,,,
291,10/19/25 10:00:00 AM,26.867,,,,,
292,10/19/25 10:30:00 AM,26.867,,,,,
293,10/19/25 11:00:00 AM,26.867,,,,,
294,10/19/25 11:30:00 AM,26.891,,,,,
295,10/19/25 12:00:00 PM,26.891,,,,,
296,10/19/25 12:30:00 PM,26.940,,,,,
297,10/19/25 01:00:00 PM,26.940,,,,,
298,10/19/25 01:30:00 PM,27.038,,,,,
299,10/19/25 02:00:00 PM,27.087,,,,,
300,10/19/25 02:30:00 PM,27.063,,,,,
301,10/19/25 03:00:00 PM,27.087,,,,,
302,10/19/25 03:30:00 PM,27.063,,,,,
303,10/19/25 04:00:00 PM,27.038,,,,,
304,10/19/25 04:30:00 PM,27.063,,,,,
305,10/19/25 05:00:00 PM,27.038,,,,,
306,10/19/25 05:30:00 PM,27.038,,,,,
307,10/19/25 06:00:00 PM,27.038,,,,,
308,10/19/25 06:30:00 PM,27.014,,,,,
309,10/19/25 07:00:00 PM,27.014,,,,,
310,10/19/25 07:30:00 PM,27.038,,,,,
311,10/19/25 08:00:00 PM,27.014,,,,,
312,10/19/25 08:30:00 PM,26.842,,,,,
313,10/19/25 09:00:00 PM,26.818,,,,,
314,10/19/25 09:30:00 PM,26.818,,,,,
315,10/19/25 10:00:00 PM,26.793,,,,,
316,10/19/25 10:30:00 PM,26.818,,,,,
317,10/19/25 11:00:00 PM,26.867,,,,,
318,10/19/25 11:30:00 PM,26.842,,,,,
319,10/20/25 12:00:00 AM,26.842,,,,,
320,10/20/25 12:30:00 AM,26.842,,,,,
321,10/20/25 01:00:00 AM,26.891,,,,,
322,10/20/25 01:30:00 AM,26.916,,,,,
323,10/20/25 02:00:00 AM,26.916,,,,,
324,10/20/25 02:30:00 AM,26.916,,,,,
325,10/20/25 03:00:00 AM,26.916,,,,,
326,10/20/25 03:30:00 AM,26.940,,,,,
327,10/20/25 04:00:00 AM,26.989,,,,,
328,10/20/25 04:30:00 AM,26.965,,,,,
329,10/20/25 05:00:00 AM,26.989,,,,,
330,10/20/25 05:30:00 AM,26.891,,,,,
331,10/20/25 06:00:00 AM,26.867,,,,,
332,10/20/25 06:30:00 AM,26.744,,,,,
333,10/20/25 07:00:00 AM,26.695,,,,,
334,10/20/25 07:30:00 AM,26.744,,,,,
335,10/20/25 08:00:00 AM,26.720,,,,,
336,10/20/25 08:30:00 AM,26.744,,,,,
337,10/20/25 09:00:00 AM,26.818,,,,,
338,10/20/25 09:30:00 AM,26.916,,,,,
339,10/20/25 10:00:00 AM,26.965,,,,,
340,10/20/25 10:30:00 AM,26.940,,,,,
341,10/20/25 11:00:00 AM,26.940,,,,,
342,10/20/25 11:30:00 AM,27.014,,,,,
343,10/20/25 12:00:00 PM,27.063,,,,,
344,10/20/25 12:30:00 PM,27.063,,,,,
345,10/20/25 01:00:00 PM,27.063,,,,,
346,10/20/25 01:30:00 PM,27.063,,,,,
347,10/20/25 02:00:00 PM,27.136,,,,,
348,10/20/25 02:30:00 PM,27.087,,,,,
349,10/20/25 03:00:00 PM,27.112,,,,,
350,10/20/25 03:30:00 PM,27.161,,,,,
351,10/20/25 04:00:00 PM,27.063,,,,,
352,10/20/25 04:30:00 PM,27.210,,,,,
353,10/20/25 05:00:00 PM,27.161,,,,,
354,10/20/25 05:30:00 PM,27.136,,,,,
355,10/20/25 06:00:00 PM,27.087,,,,,
356,10/20/25 06:30:00 PM,27.112,,,,,
357,10/20/25 07:00:00 PM,27.136,,,,,
358,10/20/25 07:30:00 PM,27.063,,,,,
359,10/20/25 08:00:00 PM,27.063,,,,,
360,10/20/25 08:30:00 PM,27.038,,,,,
361,10/20/25 09:00:00 PM,26.965,,,,,
362,10/20/25 09:30:00 PM,26.916,,,,,
363,10/20/25 10:00:00 PM,26.842,,,,,
364,10/20/25 10:30:00 PM,26.793,,,,,
365,10/20/25 11:00:00 PM,26.818,,,,,
366,10/20/25 11:30:00 PM,26.818,,,,,
367,10/21/25 12:00:00 AM,26.793,,,,,
368,10/21/25 12:30:00 AM,26.793,,,,,
369,10/21/25 01:00:00 AM,26.891,,,,,
370,10/21/25 01:30:00 AM,26.891,,,,,
371,10/21/25 02:00:00 AM,26.891,,,,,
372,10/21/25 02:30:00 AM,26.867,,,,,
373,10/21/25 03:00:00 AM,26.891,,,,,
374,10/21/25 03:30:00 AM,26.891,,,,,
375,10/21/25 04:00:00 AM,26.891,,,,,
376,10/21/25 04:30:00 AM,26.891,,,,,
377,10/21/25 05:00:00 AM,26.891,,,,,
378,10/21/25 05:30:00 AM,26.891,,,,,
379,10/21/25 06:00:00 AM,26.891,,,,,
380,10/21/25 06:30:00 AM,26.769,,,,,
381,10/21/25 07:00:00 AM,26.744,,,,,
382,10/21/25 07:30:00 AM,26.744,,,,,
383,10/21/25 08:00:00 AM,26.769,,,,,
384,10/21/25 08:30:00 AM,26.818,,,,,
385,10/21/25 09:00:00 AM,26.867,,,,,
386,10/21/25 09:30:00 AM,26.891,,,,,
387,10/21/25 10:00:00 AM,26.891,,,,,
388,10/21/25 10:30:00 AM,26.891,,,,,
389,10/21/25 11:00:00 AM,26.891,,,,,
390,10/21/25 11:30:00 AM,26.916,,,,,
391,10/21/25 12:00:00 PM,26.916,,,,,
392,10/21/25 12:30:00 PM,26.940,,,,,
393,10/21/25 01:00:00 PM,26.989,,,,,
394,10/21/25 01:30:00 PM,26.940,,,,,
395,10/21/25 02:00:00 PM,26.940,,,,,
396,10/21/25 02:30:00 PM,26.965,,,,,
397,10/21/25 03:00:00 PM,26.965,,,,,
398,10/21/25 03:30:00 PM,27.063,,,,,
399,10/21/25 04:00:00 PM,27.038,,,,,
400,10/21/25 04:30:00 PM,27.038,,,,,
401,10/21/25 05:00:00 PM,27.038,,,,,
402,10/21/25 05:30:00 PM,27.014,,,,,
403,10/21/25 06:00:00 PM,27.038,,,,,
404,10/21/25 06:30:00 PM,26.940,,,,,
405,10/21/25 07:00:00 PM,26.916,,,,,
406,10/21/25 07:30:00 PM,26.891,,,,,
407,10/21/25 08:00:00 PM,26.867,,,,,
408,10/21/25 08:30:00 PM,26.818,,,,,
409,10/21/25 09:00:00 PM,26.793,,,,,
410,10/21/25 09:30:00 PM,26.769,,,,,
411,10/21/25 10:00:00 PM,26.720,,,,,
412,10/21/25 10:30:00 PM,26.695,,,,,
413,10/21/25 11:00:00 PM,26.622,,,,,
414,10/21/25 11:30:00 PM,26.622,,,,,
415,10/22/25 12:00:00 AM,26.598,,,,,
416,10/22/25 12:30:00 AM,26.671,,,,,
417,10/22/25 01:00:00 AM,26.671,,,,,
418,10/22/25 01:30:00 AM,26.720,,,,,
419,10/22/25 02:00:00 AM,26.720,,,,,
420,10/22/25 02:30:00 AM,26.744,,,,,
421,10/22/25 03:00:00 AM,26.720,,,,,
422,10/22/25 03:30:00 AM,26.720,,,,,
423,10/22/25 04:00:00 AM,26.720,,,,,
424,10/22/25 04:30:00 AM,26.720,,,,,
425,10/22/25 05:00:00 AM,26.744,,,,,
426,10/22/25 05:30:00 AM,26.744,,,,,
427,10/22/25 06:00:00 AM,26.744,,,,,
428,10/22/25 06:30:00 AM,26.744,,,,,
429,10/22/25 07:00:00 AM,26.744,,,,,
430,10/22/25 07:30:00 AM,26.744,,,,,
431,10/22/25 08:00:00 AM,26.720,,,,,
432,10/22/25 08:30:00 AM,26.720,,,,,
433,10/22/25 09:00:00 AM,26.744,,,,,
434,10/22/25 09:30:00 AM,26.744,,,,,
435,10/22/25 10:00:00 AM,26.744,,,,,
436,10/22/25 10:30:00 AM,26.769,,,,,
437,10/22/25 11:00:00 AM,26.769,,,,,
438,10/22/25 11:30:00 AM,26.793,,,,,
439,10/22/25 12:00:00 PM,26.793,,,,,
440,10/22/25 12:30:00 PM,26.793,,,,,
441,10/22/25 01:00:00 PM,26.842,,,,,
442,10/22/25 01:30:00 PM,26.842,,,,,
443,10/22/25 02:00:00 PM,26.867,,,,,
444,10/22/25 02:30:00 PM,26.867,,,,,
445,10/22/25 03:00:00 PM,26.916,,,,,
446,10/22/25 03:30:00 PM,26.891,,,,,
447,10/22/25 04:00:00 PM,26.891,,,,,
448,10/22/25 04:30:00 PM,26.891,,,,,
449,10/22/25 05:00:00 PM,26.891,,,,,
450,10/22/25 05:30:00 PM,26.867,,,,,
451,10/22/25 06:00:00 PM,26.818,,,,,
452,10/22/25 06:30:00 PM,26.842,,,,,
453,10/22/25 07:00:00 PM,26.818,,,,,
454,10/22/25 07:30:00 PM,26.744,,,,,
455,10/22/25 08:00:00 PM,26.671,,,,,
456,10/22/25 08:30:00 PM,26.598,,,,,
457,10/22/25 09:00:00 PM,26.524,,,,,
458,10/22/25 09:30:00 PM,26.475,,,,,
459,10/22/25 10:00:00 PM,26.426,,,,,
460,10/22/25 10:30:00 PM,26.402,,,,,
461,10/22/25 11:00:00 PM,26.402,,,,,
462,10/22/25 11:30:00 PM,26.426,,,,,
463,10/23/25 12:00:00 AM,26.378,,,,,
464,10/23/25 12:30:00 AM,26.329,,,,,
465,10/23/25 01:00:00 AM,26.353,,,,,
466,10/23/25 01:30:00 AM,26.378,,,,,
467,10/23/25 02:00:00 AM,26.402,,,,,
468,10/23/25 02:30:00 AM,26.378,,,,,
469,10/23/25 03:00:00 AM,26.353,,,,,
470,10/23/25 03:30:00 AM,26.353,,,,,
471,10/23/25 04:00:00 AM,26.353,,,,,
472,10/23/25 04:30:00 AM,26.353,,,,,
473,10/23/25 05:00:00 AM,26.353,,,,,
474,10/23/25 05:30:00 AM,26.353,,,,,
475,10/23/25 06:00:00 AM,26.329,,,,,
476,10/23/25 06:30:00 AM,26.280,,,,,
477,10/23/25 07:00:00 AM,26.231,,,,,
478,10/23/25 07:30:00 AM,26.182,,,,,
479,10/23/25 08:00:00 AM,26.158,,,,,
480,10/23/25 08:30:00 AM,26.158,,,,,
481,10/23/25 09:00:00 AM,26.182,,,,,
482,10/23/25 09:30:00 AM,26.256,,,,,
483,10/23/25 10:00:00 AM,26.329,,,,,
484,10/23/25 10:30:00 AM,26.378,,,,,
485,10/23/25 11:00:00 AM,26.353,,,,,
486,10/23/25 11:30:00 AM,26.402,,,,,
487,10/23/25 12:00:00 PM,26.402,,,,,
488,10/23/25 12:30:00 PM,26.402,,,,,
489,10/23/25 01:00:00 PM,26.451,,,,,
490,10/23/25 01:30:00 PM,26.524,,,,,
491,10/23/25 02:00:00 PM,26.598,,,,,
492,10/23/25 02:30:00 PM,26.622,,,,,
493,10/23/25 03:00:00 PM,26.622,,,,,
494,10/23/25 03:30:00 PM,26.646,,,,,
495,10/23/25 04:00:00 PM,26.695,,,,,
496,10/23/25 04:30:00 PM,26.720,,,,,
497,10/23/25 05:00:00 PM,26.695,,,,,
498,10/23/25 05:30:00 PM,26.695,,,,,
499,10/23/25 06:00:00 PM,26.622,,,,,
500,10/23/25 06:30:00 PM,26.573,,,,,
501,10/23/25 07:00:00 PM,26.549,,,,,
502,10/23/25 07:30:00 PM,26.549,,,,,
503,10/23/25 08:00:00 PM,26.598,,,,,
504,10/23/25 08:30:00 PM,26.573,,,,,
505,10/23/25 09:00:00 PM,26.549,,,,,
506,10/23/25 09:30:00 PM,26.524,,,,,
507,10/23/25 10:00:00 PM,26.475,,,,,
508,10/23/25 10:30:00 PM,26.451,,,,,
509,10/23/25 11:00:00 PM,26.402,,,,,
510,10/23/25 11:30:00 PM,26.402,,,,,
511,10/24/25 12:00:00 AM,26.475,,,,,
512,10/24/25 12:30:00 AM,26.500,,,,,
513,10/24/25 01:00:00 AM,26.475,,,,,
514,10/24/25 01:30:00 AM,26.500,,,,,
515,10/24/25 02:00:00 AM,26.353,,,,,
516,10/24/25 02:30:00 AM,26.329,,,,,
517,10/24/25 03:00:00 AM,26.353,,,,,
518,10/24/25 03:30:00 AM,26.329,,,,,
519,10/24/25 04:00:00 AM,26.280,,,,,
520,10/24/25 04:30:00 AM,26.207,,,,,
521,10/24/25 05:00:00 AM,26.182,,,,,
522,10/24/25 05:30:00 AM,26.182,,,,,
523,10/24/25 06:00:00 AM,26.158,,,,,
524,10/24/25 06:30:00 AM,26.109,,,,,
525,10/24/25 07:00:00 AM,26.109,,,,,
