"Plot Title: 21152009"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 21152009, SEN S/N: 21152009, LBL: u22_1)","Coupler Detached (LGR S/N: 21152009)","Coupler Attached (LGR S/N: 21152009)","Host Connected (LGR S/N: 21152009)","Stopped (LGR S/N: 21152009)","End Of File (LGR S/N: 21152009)"
224,05/12/25 09:30:00 AM,25.525,,,,,
225,05/12/25 10:00:00 AM,29.040,,,,,
226,05/12/25 10:30:00 AM,25.890,,,,,
227,05/12/25 11:00:00 AM,25.866,,,,,
228,05/12/25 11:30:00 AM,25.817,,,,,
229,05/12/25 12:00:00 PM,25.963,,,,,
230,05/12/25 12:30:00 PM,25.987,,,,,
231,05/12/25 01:00:00 PM,26.256,,,,,
232,05/12/25 01:30:00 PM,26.182,,,,,
233,05/12/25 02:00:00 PM,26.304,,,,,
234,05/12/25 02:30:00 PM,26.280,,,,,
235,05/12/25 03:00:00 PM,26.304,,,,,
236,05/12/25 03:30:00 PM,26.329,,,,,
237,05/12/25 04:00:00 PM,26.207,,,,,
238,05/12/25 04:30:00 PM,26.280,,,,,
239,05/12/25 05:00:00 PM,26.256,,,,,
240,05/12/25 05:30:00 PM,26.085,,,,,
241,05/12/25 06:00:00 PM,26.182,,,,,
242,05/12/25 06:30:00 PM,26.085,,,,,
243,05/12/25 07:00:00 PM,25.987,,,,,
244,05/12/25 07:30:00 PM,25.939,,,,,
245,05/12/25 08:00:00 PM,25.841,,,,,
246,05/12/25 08:30:00 PM,25.768,,,,,
247,05/12/25 09:00:00 PM,25.720,,,,,
248,05/12/25 09:30:00 PM,25.671,,,,,
249,05/12/25 10:00:00 PM,25.623,,,,,
250,05/12/25 10:30:00 PM,25.598,,,,,
251,05/12/25 11:00:00 PM,25.574,,,,,
252,05/12/25 11:30:00 PM,25.574,,,,,
253,05/13/25 12:00:00 AM,25.598,,,,,
254,05/13/25 12:30:00 AM,25.598,,,,,
255,05/13/25 01:00:00 AM,25.623,,,,,
256,05/13/25 01:30:00 AM,25.598,,,,,
257,05/13/25 02:00:00 AM,25.574,,,,,
258,05/13/25 02:30:00 AM,25.574,,,,,
259,05/13/25 03:00:00 AM,25.525,,,,,
260,05/13/25 03:30:00 AM,25.477,,,,,
261,05/13/25 04:00:00 AM,25.428,,,,,
262,05/13/25 04:30:00 AM,25.380,,,,,
263,05/13/25 05:00:00 AM,25.331,,,,,
264,05/13/25 05:30:00 AM,25.234,,,,,
265,05/13/25 06:00:00 AM,25.210,,,,,
266,05/13/25 06:30:00 AM,25.186,,,,,
267,05/13/25 07:00:00 AM,25.186,,,,,
268,05/13/25 07:30:00 AM,25.186,,,,,
269,05/13/25 08:00:00 AM,25.258,,,,,
270,05/13/25 08:30:00 AM,25.355,,,,,
271,05/13/25 09:00:00 AM,25.501,,,,,
272,05/13/25 09:30:00 AM,25.647,,,,,
273,05/13/25 10:00:00 AM,25.744,,,,,
274,05/13/25 10:30:00 AM,25.817,,,,,
275,05/13/25 11:00:00 AM,25.793,,,,,
276,05/13/25 11:30:00 AM,25.963,,,,,
277,05/13/25 12:00:00 PM,25.817,,,,,
278,05/13/25 12:30:00 PM,26.061,,,,,
279,05/13/25 01:00:00 PM,26.036,,,,,
280,05/13/25 01:30:00 PM,26.182,,,,,
281,05/13/25 02:00:00 PM,26.158,,,,,
282,05/13/25 02:30:00 PM,26.207,,,,,
283,05/13/25 03:00:00 PM,26.280,,,,,
284,05/13/25 03:30:00 PM,26.304,,,,,
285,05/13/25 04:00:00 PM,26.182,,,,,
286,05/13/25 04:30:00 PM,25.939,,,,,
287,05/13/25 05:00:00 PM,25.914,,,,,
288,05/13/25 05:30:00 PM,25.963,,,,,
289,05/13/25 06:00:00 PM,25.987,,,,,
290,05/13/25 06:30:00 PM,26.012,,,,,
291,05/13/25 07:00:00 PM,25.987,,,,,
292,05/13/25 07:30:00 PM,25.914,,,,,
293,05/13/25 08:00:00 PM,25.841,,,,,
294,05/13/25 08:30:00 PM,25.768,,,,,
295,05/13/25 09:00:00 PM,25.744,,,,,
296,05/13/25 09:30:00 PM,25.671,,,,,
297,05/13/25 10:00:00 PM,25.671,,,,,
298,05/13/25 10:30:00 PM,25.671,,,,,
299,05/13/25 11:00:00 PM,25.671,,,,,
300,05/13/25 11:30:00 PM,25.671,,,,,
301,05/14/25 12:00:00 AM,25.623,,,,,
302,05/14/25 12:30:00 AM,25.623,,,,,
303,05/14/25 01:00:00 AM,25.598,,,,,
304,05/14/25 01:30:00 AM,25.574,,,,,
305,05/14/25 02:00:00 AM,25.550,,,,,
306,05/14/25 02:30:00 AM,25.550,,,,,
307,05/14/25 03:00:00 AM,25.550,,,,,
308,05/14/25 03:30:00 AM,25.550,,,,,
309,05/14/25 04:00:00 AM,25.525,,,,,
310,05/14/25 04:30:00 AM,25.501,,,,,
311,05/14/25 05:00:00 AM,25.477,,,,,
312,05/14/25 05:30:00 AM,25.453,,,,,
313,05/14/25 06:00:00 AM,25.404,,,,,
314,05/14/25 06:30:00 AM,25.428,,,,,
315,05/14/25 07:00:00 AM,25.404,,,,,
316,05/14/25 07:30:00 AM,25.404,,,,,
317,05/14/25 08:00:00 AM,25.404,,,,,
318,05/14/25 08:30:00 AM,25.380,,,,,
319,05/14/25 09:00:00 AM,25.453,,,,,
320,05/14/25 09:30:00 AM,25.598,,,,,
321,05/14/25 10:00:00 AM,25.720,,,,,
322,05/14/25 10:30:00 AM,25.720,,,,,
323,05/14/25 11:00:00 AM,25.841,,,,,
324,05/14/25 11:30:00 AM,25.768,,,,,
325,05/14/25 12:00:00 PM,25.817,,,,,
326,05/14/25 12:30:00 PM,25.817,,,,,
327,05/14/25 01:00:00 PM,25.987,,,,,
328,05/14/25 01:30:00 PM,26.061,,,,,
329,05/14/25 02:00:00 PM,26.085,,,,,
330,05/14/25 02:30:00 PM,26.109,,,,,
331,05/14/25 03:00:00 PM,26.182,,,,,
332,05/14/25 03:30:00 PM,26.134,,,,,
333,05/14/25 04:00:00 PM,26.036,,,,,
334,05/14/25 04:30:00 PM,26.109,,,,,
335,05/14/25 05:00:00 PM,26.061,,,,,
336,05/14/25 05:30:00 PM,26.012,,,,,
337,05/14/25 06:00:00 PM,25.963,,,,,
338,05/14/25 06:30:00 PM,26.012,,,,,
339,05/14/25 07:00:00 PM,26.012,,,,,
340,05/14/25 07:30:00 PM,25.987,,,,,
341,05/14/25 08:00:00 PM,25.939,,,,,
342,05/14/25 08:30:00 PM,25.866,,,,,
343,05/14/25 09:00:00 PM,25.866,,,,,
344,05/14/25 09:30:00 PM,25.768,,,,,
345,05/14/25 10:00:00 PM,25.744,,,,,
346,05/14/25 10:30:00 PM,25.720,,,,,
347,05/14/25 11:00:00 PM,25.695,,,,,
348,05/14/25 11:30:00 PM,25.695,,,,,
349,05/15/25 12:00:00 AM,25.671,,,,,
350,05/15/25 12:30:00 AM,25.623,,,,,
351,05/15/25 01:00:00 AM,25.623,,,,,
352,05/15/25 01:30:00 AM,25.598,,,,,
353,05/15/25 02:00:00 AM,25.598,,,,,
354,05/15/25 02:30:00 AM,25.598,,,,,
355,05/15/25 03:00:00 AM,25.598,,,,,
356,05/15/25 03:30:00 AM,25.574,,,,,
357,05/15/25 04:00:00 AM,25.574,,,,,
358,05/15/25 04:30:00 AM,25.574,,,,,
359,05/15/25 05:00:00 AM,25.574,,,,,
360,05/15/25 05:30:00 AM,25.550,,,,,
361,05/15/25 06:00:00 AM,25.525,,,,,
362,05/15/25 06:30:00 AM,25.501,,,,,
363,05/15/25 07:00:00 AM,25.501,,,,,
364,05/15/25 07:30:00 AM,25.525,,,,,
365,05/15/25 08:00:00 AM,25.623,,,,,
366,05/15/25 08:30:00 AM,25.695,,,,,
367,05/15/25 09:00:00 AM,25.817,,,,,
368,05/15/25 09:30:00 AM,25.866,,,,,
369,05/15/25 10:00:00 AM,25.866,,,,,
370,05/15/25 10:30:00 AM,25.841,,,,,
371,05/15/25 11:00:00 AM,25.866,,,,,
372,05/15/25 11:30:00 AM,25.987,,,,,
373,05/15/25 12:00:00 PM,25.963,,,,,
374,05/15/25 12:30:00 PM,25.890,,,,,
375,05/15/25 01:00:00 PM,25.963,,,,,
376,05/15/25 01:30:00 PM,26.012,,,,,
377,05/15/25 02:00:00 PM,26.109,,,,,
378,05/15/25 02:30:00 PM,26.085,,,,,
379,05/15/25 03:00:00 PM,26.109,,,,,
380,05/15/25 03:30:00 PM,26.353,,,,,
381,05/15/25 04:00:00 PM,26.378,,,,,
382,05/15/25 04:30:00 PM,26.036,,,,,
383,05/15/25 05:00:00 PM,26.158,,,,,
384,05/15/25 05:30:00 PM,26.085,,,,,
385,05/15/25 06:00:00 PM,26.061,,,,,
386,05/15/25 06:30:00 PM,26.061,,,,,
387,05/15/25 07:00:00 PM,26.036,,,,,
388,05/15/25 07:30:00 PM,26.085,,,,,
389,05/15/25 08:00:00 PM,26.061,,,,,
390,05/15/25 08:30:00 PM,26.061,,,,,
391,05/15/25 09:00:00 PM,25.939,,,,,
392,05/15/25 09:30:00 PM,25.890,,,,,
393,05/15/25 10:00:00 PM,25.793,,,,,
394,05/15/25 10:30:00 PM,25.744,,,,,
395,05/15/25 11:00:00 PM,25.695,,,,,
396,05/15/25 11:30:00 PM,25.647,,,,,
397,05/16/25 12:00:00 AM,25.623,,,,,
398,05/16/25 12:30:00 AM,25.598,,,,,
399,05/16/25 01:00:00 AM,25.574,,,,,
400,05/16/25 01:30:00 AM,25.550,,,,,
401,05/16/25 02:00:00 AM,25.550,,,,,
402,05/16/25 02:30:00 AM,25.550,,,,,
403,05/16/25 03:00:00 AM,25.550,,,,,
404,05/16/25 03:30:00 AM,25.525,,,,,
405,05/16/25 04:00:00 AM,25.525,,,,,
406,05/16/25 04:30:00 AM,25.525,,,,,
407,05/16/25 05:00:00 AM,25.525,,,,,
408,05/16/25 05:30:00 AM,25.501,,,,,
409,05/16/25 06:00:00 AM,25.501,,,,,
410,05/16/25 06:30:00 AM,25.501,,,,,
411,05/16/25 07:00:00 AM,25.525,,,,,
412,05/16/25 07:30:00 AM,25.525,,,,,
413,05/16/25 08:00:00 AM,25.525,,,,,
414,05/16/25 08:30:00 AM,25.623,,,,,
415,05/16/25 09:00:00 AM,25.695,,,,,
416,05/16/25 09:30:00 AM,25.793,,,,,
417,05/16/25 10:00:00 AM,25.890,,,,,
418,05/16/25 10:30:00 AM,25.866,,,,,
419,05/16/25 11:00:00 AM,25.914,,,,,
420,05/16/25 11:30:00 AM,25.939,,,,,
421,05/16/25 12:00:00 PM,25.987,,,,,
422,05/16/25 12:30:00 PM,25.939,,,,,
423,05/16/25 01:00:00 PM,25.890,,,,,
424,05/16/25 01:30:00 PM,26.012,,,,,
425,05/16/25 02:00:00 PM,26.109,,,,,
426,05/16/25 02:30:00 PM,26.158,,,,,
427,05/16/25 03:00:00 PM,26.304,,,,,
428,05/16/25 03:30:00 PM,26.207,,,,,
429,05/16/25 04:00:00 PM,26.036,,,,,
430,05/16/25 04:30:00 PM,25.987,,,,,
431,05/16/25 05:00:00 PM,25.963,,,,,
432,05/16/25 05:30:00 PM,25.939,,,,,
433,05/16/25 06:00:00 PM,25.914,,,,,
434,05/16/25 06:30:00 PM,25.866,,,,,
435,05/16/25 07:00:00 PM,25.841,,,,,
436,05/16/25 07:30:00 PM,25.817,,,,,
437,05/16/25 08:00:00 PM,25.841,,,,,
438,05/16/25 08:30:00 PM,25.866,,,,,
439,05/16/25 09:00:00 PM,25.890,,,,,
440,05/16/25 09:30:00 PM,25.914,,,,,
441,05/16/25 10:00:00 PM,25.939,,,,,
442,05/16/25 10:30:00 PM,25.890,,,,,
443,05/16/25 11:00:00 PM,25.866,,,,,
444,05/16/25 11:30:00 PM,25.866,,,,,
445,05/17/25 12:00:00 AM,25.866,,,,,
446,05/17/25 12:30:00 AM,25.866,,,,,
447,05/17/25 01:00:00 AM,25.768,,,,,
448,05/17/25 01:30:00 AM,25.768,,,,,
449,05/17/25 02:00:00 AM,25.720,,,,,
450,05/17/25 02:30:00 AM,25.695,,,,,
451,05/17/25 03:00:00 AM,25.647,,,,,
452,05/17/25 03:30:00 AM,25.598,,,,,
453,05/17/25 04:00:00 AM,25.574,,,,,
454,05/17/25 04:30:00 AM,25.550,,,,,
455,05/17/25 05:00:00 AM,25.501,,,,,
456,05/17/25 05:30:00 AM,25.428,,,,,
457,05/17/25 06:00:00 AM,25.428,,,,,
458,05/17/25 06:30:00 AM,25.404,,,,,
459,05/17/25 07:00:00 AM,25.404,,,,,
460,05/17/25 07:30:00 AM,25.428,,,,,
461,05/17/25 08:00:00 AM,25.453,,,,,
462,05/17/25 08:30:00 AM,25.477,,,,,
463,05/17/25 09:00:00 AM,25.574,,,,,
464,05/17/25 09:30:00 AM,25.720,,,,,
465,05/17/25 10:00:00 AM,25.841,,,,,
466,05/17/25 10:30:00 AM,25.987,,,,,
467,05/17/25 11:00:00 AM,26.061,,,,,
468,05/17/25 11:30:00 AM,26.109,,,,,
469,05/17/25 12:00:00 PM,26.158,,,,,
470,05/17/25 12:30:00 PM,26.158,,,,,
471,05/17/25 01:00:00 PM,26.182,,,,,
472,05/17/25 01:30:00 PM,26.109,,,,,
473,05/17/25 02:00:00 PM,26.158,,,,,
474,05/17/25 02:30:00 PM,26.378,,,,,
475,05/17/25 03:00:00 PM,26.280,,,,,
476,05/17/25 03:30:00 PM,26.304,,,,,
477,05/17/25 04:00:00 PM,26.304,,,,,
478,05/17/25 04:30:00 PM,26.207,,,,,
479,05/17/25 05:00:00 PM,26.158,,,,,
480,05/17/25 05:30:00 PM,26.085,,,,,
481,05/17/25 06:00:00 PM,26.012,,,,,
482,05/17/25 06:30:00 PM,25.963,,,,,
483,05/17/25 07:00:00 PM,25.914,,,,,
484,05/17/25 07:30:00 PM,25.939,,,,,
485,05/17/25 08:00:00 PM,26.085,,,,,
486,05/17/25 08:30:00 PM,26.109,,,,,
487,05/17/25 09:00:00 PM,26.085,,,,,
488,05/17/25 09:30:00 PM,26.036,,,,,
489,05/17/25 10:00:00 PM,26.012,,,,,
490,05/17/25 10:30:00 PM,25.987,,,,,
491,05/17/25 11:00:00 PM,25.939,,,,,
492,05/17/25 11:30:00 PM,25.914,,,,,
493,05/18/25 12:00:00 AM,25.890,,,,,
494,05/18/25 12:30:00 AM,25.866,,,,,
495,05/18/25 01:00:00 AM,25.817,,,,,
496,05/18/25 01:30:00 AM,25.744,,,,,
497,05/18/25 02:00:00 AM,25.720,,,,,
498,05/18/25 02:30:00 AM,25.671,,,,,
499,05/18/25 03:00:00 AM,25.647,,,,,
500,05/18/25 03:30:00 AM,25.598,,,,,
501,05/18/25 04:00:00 AM,25.574,,,,,
502,05/18/25 04:30:00 AM,25.525,,,,,
503,05/18/25 05:00:00 AM,25.477,,,,,
504,05/18/25 05:30:00 AM,25.453,,,,,
505,05/18/25 06:00:00 AM,25.453,,,,,
506,05/18/25 06:30:00 AM,25.428,,,,,
507,05/18/25 07:00:00 AM,25.453,,,,,
508,05/18/25 07:30:00 AM,25.501,,,,,
509,05/18/25 08:00:00 AM,25.574,,,,,
510,05/18/25 08:30:00 AM,25.623,,,,,
511,05/18/25 09:00:00 AM,25.695,,,,,
512,05/18/25 09:30:00 AM,25.793,,,,,
513,05/18/25 10:00:00 AM,25.914,,,,,
514,05/18/25 10:30:00 AM,26.012,,,,,
515,05/18/25 11:00:00 AM,26.158,,,,,
516,05/18/25 11:30:00 AM,26.182,,,,,
517,05/18/25 12:00:00 PM,26.182,,,,,
518,05/18/25 12:30:00 PM,26.182,,,,,
519,05/18/25 01:00:00 PM,26.207,,,,,
520,05/18/25 01:30:00 PM,26.207,,,,,
521,05/18/25 02:00:00 PM,26.304,,,,,
522,05/18/25 02:30:00 PM,26.304,,,,,
523,05/18/25 03:00:00 PM,26.304,,,,,
524,05/18/25 03:30:00 PM,26.353,,,,,
525,05/18/25 04:00:00 PM,26.304,,,,,
