"","Colony_ID","Run.x","Interval","Light_Value","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","Date","Project","Species","Phenotype","Run.y","Chamber","Chamber_Volume_mL","Surface_Area_cm2","Notes","Chamber_Volume_L","Slope_norm"
"11","244",2,4,741,180,214.469,227.55,148.601,157.551,214.346,227.55,1.63820472134626,-0.071828335092288,1.71003305643855,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,1,235.71,21.92403319,NA,0.23571,1.10309600858563
"12","244",2,5,1101,200,229.337,248.919,158.601,168.551,229.337,248.919,2.06126675463574,-0.0739009804824482,2.13516773511819,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,1,235.71,21.92403319,NA,0.23571,1.37733887505953
"13","244",2,6,1207,180,251.182,270.882,169.601,178.551,251.057,270.882,2.22094638948715,-0.110907614610969,2.33185400409812,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,1,235.71,21.92403319,NA,0.23571,1.50421585994498
"14","244",2,7,1568,280,273.519,309.091,179.601,193.551,273.519,309.195,2.61709377804923,-0.0797993086667693,2.696893086716,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,1,235.71,21.92403319,NA,0.23571,1.73969268508436
"15","43",3,1,0,300,299.108,289.434,302.601,317.551,289.434,304.152,-1.05279005122565,-0.0570454131718526,-0.995744638053798,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,-0.677502905681763
"16","43",3,2,196,240,200.108,202.858,234.601,246.551,200.095,203.007,0.289453401258603,-0.0578216160515818,0.347275017310185,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,0.236285312826985
"17","43",3,3,418,180,203.123,211.032,247.601,256.551,203.123,211.107,1.02278224687934,-0.0562845813626557,1.07906682824199,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,0.734195177779362
"18","43",3,4,741,180,212.196,225.147,257.601,266.551,212.196,225.147,1.53542915704622,-0.071828335092288,1.60725749213851,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,1.09357517930595
"19","43",3,5,1101,180,226.711,242.418,267.601,276.551,226.711,242.418,1.81609169409856,-0.0739009804824482,1.88999267458101,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,1.28594770166033
"20","43",3,6,1207,180,244.457,262.449,277.601,286.551,244.437,262.449,1.99144639418811,-0.110907614610969,2.10235400879908,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,1.43043798108418
"21","43",3,7,1568,280,264.813,296.593,287.601,301.551,264.725,296.593,2.25118547583392,-0.0797993086667693,2.33098478450069,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,1,239.68,21.13585694,NA,0.23968,1.58599795996479
"22","26",1,1,0,300,337.435,331.663,69.553,84.503,331.367,343.766,-1.06282492168465,-0.0570454131718526,-1.0057795085128,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,-0.795759558654017
"23","26",1,2,196,271,207.064,220.192,0,13.503,207.064,220.192,0.991174529632513,-0.0578216160515818,1.0489961456841,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,0.829951995297308
"24","26",1,3,418,180,221.238,233.539,14.553,23.503,221.238,233.539,1.46789237154716,-0.0562845813626557,1.52417695290981,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,1.20590881907265
"25","26",1,4,741,180,234.971,251.667,24.553,33.503,234.971,251.812,1.94714831355411,-0.071828335092288,2.0189766486464,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,1.59738785018126
"26","26",1,5,1101,180,253.751,273.356,34.553,43.504,253.751,273.523,2.23082947466174,-0.0739009804824482,2.30473045514419,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,1.82347251487942
"27","26",1,6,1207,180,275.679,297.166,44.553,53.503,275.679,297.191,2.41550294269477,-0.110907614610969,2.52641055730574,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,1.99886290488577
"28","26",1,7,1568,280,299.759,334.99,54.553,68.503,299.638,334.99,2.54001865116574,-0.0797993086667693,2.61981795983251,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,2,240.671,18.25138944,NA,0.240671,2.07276561694204
"29","20",2,1,0,300,314.548,310.323,194.553,209.503,310.323,321.371,-1.1807238204284,-0.0570454131718526,-1.12367840725655,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,-0.666944807363867
"30","20",2,2,196,280,203.178,216.939,123.553,137.503,203.118,217.034,0.986777642820613,-0.0578216160515818,1.04459925887219,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,0.620008400074106
"31","20",2,3,418,180,218.035,230.351,138.553,147.503,218.027,230.494,1.4925090405992,-0.0562845813626557,1.54879362196186,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,0.919266453083937
"32","20",2,4,741,180,232.195,247.427,148.553,157.503,232.09,247.447,1.77801100493355,-0.071828335092288,1.84983934002583,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,1.09794825131489
"33","20",2,5,1101,200,249.523,267.658,158.553,168.503,249.523,267.658,1.84822517172923,-0.0739009804824482,1.92212615221168,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,1.14085315517074
"34","20",2,6,1207,180,269.81,285.606,169.553,178.503,269.81,285.653,1.81398820581705,-0.110907614610969,1.92489582042802,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,1.14249705597286
"35","20",2,7,1568,280,287.844,313.106,179.553,193.503,287.615,313.106,1.83838636271886,-0.0797993086667693,1.91818567138563,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,2,236.962,23.95422348,NA,0.236962,1.13851433366409
"36","3",3,1,0,301,244.507,238.707,302.52,317.52,238.549,246.396,-0.670968678756694,-0.0570454131718526,-0.613923265584842,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,-0.634310048566641
"37","3",3,2,196,241,202.104,206.697,234.52,246.519,201.867,206.697,0.384808665634672,-0.0578216160515818,0.442630281686254,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,0.457328873513221
"38","3",3,3,418,181,206.998,212.328,247.52,256.52,206.998,212.328,0.607631651071575,-0.0562845813626557,0.66391623243423,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,0.685963150848108
"39","3",3,4,741,181,212.922,218.843,257.52,266.519,212.898,218.868,0.671363352912135,-0.071828335092288,0.743191688004423,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,0.767871136571648
"40","3",3,5,1101,181,219.445,225.566,267.52,276.52,219.445,225.566,0.679410231171958,-0.0739009804824482,0.753311211654406,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,0.778326703085774
"41","3",3,6,1207,181,226.197,232.407,277.52,286.52,226.128,232.632,0.710561523104157,-0.110907614610969,0.821469137715125,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,0.848747975276185
"42","3",3,7,1568,281,233.203,243.843,287.52,301.52,233.203,243.843,0.754204070959832,-0.0797993086667693,0.834003379626601,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",3,2,239.785,13.92469729,NA,0.239785,0.861698446517962
"43","204",1,1,0,300,211.36,206.984,69.503,84.452,206.811,213.932,-0.681467631126371,-0.0570454131718526,-0.624422217954518,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,-0.4790563143298
"44","204",1,2,196,270,153.043,160.089,0,13.453,152.907,160.089,0.55325619603394,-0.0578216160515818,0.611077812085521,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,0.468818494936596
"45","204",1,3,418,180,160.658,166.827,14.502,23.452,160.658,166.827,0.720408741396041,-0.0562845813626557,0.776693322758697,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,0.595878605639956
"46","204",1,4,741,180,167.582,175.138,24.502,33.452,167.557,175.138,0.902319229359376,-0.071828335092288,0.974147564451665,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,0.747365369810652
"47","204",1,5,1101,180,176.038,184.661,34.503,43.452,176.038,184.661,0.971848861042791,-0.0739009804824482,1.04574984152524,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,0.802298589619602
"48","204",1,6,1207,180,185.726,195.087,44.502,53.452,185.726,195.087,1.02970771543596,-0.110907614610969,1.14061533004693,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,0.875079329928892
"49","204",1,7,1568,280,196.025,210.03,54.503,68.452,196.025,210.03,0.996681325012666,-0.0797993086667693,1.07648063367944,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",1,3,240.698,18.82415589,NA,0.240698,0.825875233119012
"50","238",2,1,0,300,226.471,226.13,194.502,209.453,226.13,234.074,-0.849369896048744,-0.0570454131718526,-0.792324482876891,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,-0.77467267165177
"51","238",2,2,196,280,149.028,154.276,123.502,137.452,148.943,154.276,0.401939003152149,-0.0578216160515818,0.459760619203731,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,0.449517836310715
"52","238",2,3,418,180,154.79,160.87,138.502,147.452,154.725,160.965,0.777987874464089,-0.0562845813626557,0.834272455826745,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,0.815686106144477
"53","238",2,4,741,180,161.833,170.871,148.503,157.453,161.784,170.871,1.09833411466553,-0.071828335092288,1.17016244975782,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,1.14409297050753
"54","238",2,5,1101,200,172.011,184.441,158.502,168.453,172.011,184.441,1.22142074880551,-0.0739009804824482,1.29532172928795,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,1.26646388741215
"55","238",2,6,1207,180,185.888,198.245,169.502,178.452,185.844,198.245,1.33057394417484,-0.110907614610969,1.44148155878581,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,1.4093674932608
"56","238",2,7,1568,280,200.001,224.415,179.502,193.452,199.96,224.415,1.82091150694774,-0.0797993086667693,1.90071081561451,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,3,242.655,14.89105046,NA,0.242655,1.85836580516002
"57","44",3,1,0,300,264.021,257.326,302.519,317.469,257.285,268.828,-0.95821750467949,-0.0570454131718526,-0.901172091507637,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,-0.921572164566199
"58","44",3,2,196,240,151.75,157.798,234.519,246.469,151.47,157.798,0.557670716380397,-0.0578216160515818,0.615492332431979,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,0.629425396568032
"59","44",3,3,418,180,158.407,167.936,247.519,256.469,158.407,167.943,1.15269497057178,-0.0562845813626557,1.20897955193443,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,1.23634754459442
"60","44",3,4,741,180,169.115,183.597,257.519,266.469,169.115,183.597,1.72615255001079,-0.071828335092288,1.79798088510308,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,1.83868225808128
"61","44",3,5,1101,180,185.336,203.123,267.519,276.469,185.336,203.179,1.9787376556462,-0.0739009804824482,2.05263863612865,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,2.09910476455679
"62","44",3,6,1207,180,205.376,225.432,277.519,286.469,205.338,225.432,2.24163866111037,-0.110907614610969,2.35254627572134,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,2.4058014933991
"63","44",3,7,1568,280,227.63,261.113,287.519,301.469,227.63,261.35,2.41005947379107,-0.0797993086667693,2.48985878245784,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",3,3,239.628,14.05941331,NA,0.239628,2.54622237998411
"64","237",1,1,0,301,319.908,308.919,69.451,84.452,308.919,324.657,-1.37607564522799,-0.0570454131718526,-1.31903023205614,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,-1.00701160228081
"65","237",1,2,196,270,202.692,212.936,0,13.451,202.651,212.943,0.791358801039672,-0.0578216160515818,0.849180417091254,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,0.648305483572988
"66","237",1,3,418,181,213.802,224.543,14.451,23.451,213.741,224.607,1.32116316261569,-0.0562845813626557,1.37744774397834,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,1.05161036192435
"67","237",1,4,741,181,225.955,241.516,24.451,33.452,225.955,241.516,1.82715099401421,-0.071828335092288,1.8989793291065,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,1.44977284858796
"68","237",1,5,1101,181,243.515,261.747,34.451,43.451,243.471,261.747,2.06703005120267,-0.0739009804824482,2.14093103168512,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,1.63449050385236
"69","237",1,6,1207,181,263.796,283.288,44.451,53.451,263.796,283.412,2.25698088152498,-0.110907614610969,2.36788849613595,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,1.80776083107598
"70","237",1,7,1568,281,285.556,317.413,54.451,68.452,285.556,317.413,2.30248967965395,-0.0797993086667693,2.38228898832072,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",1,4,241.208,18.95672166,NA,0.241208,1.81875486468961
"71","2",2,1,0,300,309.076,306.338,194.468,209.418,306.235,315.228,-0.982573997182018,-0.0570454131718526,-0.925528584010165,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,-0.539478495322387
"72","2",2,2,196,280,209.007,222.281,123.468,137.418,208.843,222.281,0.987803062136243,-0.0578216160515818,1.04562467818783,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,0.609480936414307
"73","2",2,3,418,180,223.285,235.067,138.468,147.418,223.285,235.067,1.40744506844509,-0.0562845813626557,1.46372964980774,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,0.853188850867921
"74","2",2,4,741,180,236.392,249.817,148.468,157.418,236.392,249.817,1.51262879861439,-0.071828335092288,1.58445713370667,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,0.923559320762707
"75","2",2,5,1101,200,251.491,266.642,158.468,168.418,251.344,266.834,1.53801529540945,-0.0739009804824482,1.6119162758919,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,0.939564895268838
"76","2",2,6,1207,180,268.664,282.058,169.468,178.418,268.351,282.113,1.47274501507379,-0.110907614610969,1.58365262968476,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,0.923090385900271
"77","2",2,7,1568,280,283.962,306.815,179.468,193.418,283.962,307.119,1.64904295210744,-0.0797993086667693,1.72884226077421,2024-01-20,"CAREER - Phys","Montipora capitata","Resistant",2,4,237.175,24.41382674,NA,0.237175,1.0077195211531
"78","28",3,1,0,300,286.825,278.141,302.468,317.418,278.141,290.315,-1.03964403837369,-0.0570454131718526,-0.982598625201834,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,-0.815137054696449
"79","28",3,2,196,240,200.5,204.884,234.468,246.418,200.5,204.998,0.379198745907135,-0.0578216160515818,0.437020361958716,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,0.362540188386923
"80","28",3,3,418,180,205.506,212.875,247.468,256.418,205.313,212.875,0.909238571674992,-0.0562845813626557,0.965523153037648,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,0.800971708103778
"81","28",3,4,741,180,213.871,225.616,257.468,266.418,213.871,225.616,1.39859075967201,-0.071828335092288,1.4704190947643,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,1.21981962861935
"82","28",3,5,1101,180,227.153,241.206,267.468,276.418,227.153,241.206,1.58069754698404,-0.0739009804824482,1.65459852746649,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,1.37260986916919
"83","28",3,6,1207,180,242.674,258.014,277.468,286.418,242.674,258.014,1.7261952624464,-0.110907614610969,1.83710287705737,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,1.52401050639707
"84","28",3,7,1568,280,259.697,284.6,287.468,301.418,259.697,284.735,1.81331172068803,-0.0797993086667693,1.8931110293548,2024-01-20,"CAREER - Phys","Porites compressa","Susceptible",3,4,237.34044,17.16597635,"Alkalinity data says this sample vol was spilled so avged Pcomp data to get volume for 28",0.23734044,1.57047334395024
"85","1",1,1,0,300,306.28,296.794,69.451,84.401,296.794,310.97,-1.35326578946412,-0.0570454131718526,-1.29622037629227,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,-0.758022067470855
"86","1",1,2,196,269,207.433,221.977,0,13.401,207.433,221.977,1.09412773084993,-0.0578216160515818,1.15194934690151,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,0.67365321632862
"87","1",1,3,418,180,223.012,234.603,14.451,23.401,223.012,234.672,1.41857376266644,-0.0562845813626557,1.4748583440291,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,0.862488502430005
"88","1",1,4,741,180,236.035,249.504,24.451,33.401,236.035,249.504,1.51349680514529,-0.071828335092288,1.58532514023758,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,0.927088836432126
"89","1",1,5,1101,180,251.108,265.011,34.451,43.401,251.108,265.011,1.54167893196497,-0.0739009804824482,1.61557991244742,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,0.944781649630266
"90","1",1,6,1207,180,266.266,280.613,44.451,53.401,266.266,280.783,1.60517242079976,-0.110907614610969,1.71608003541073,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,1.00355353162122
"91","1",1,7,1568,280,282.431,304.801,54.451,68.401,282.431,304.801,1.60440406464721,-0.0797993086667693,1.68420337331398,2024-01-20,"CAREER - Phys","Montipora capitata","Susceptible",1,5,235.508,24.16317003,NA,0.235508,0.984912246737425
"92","226",2,1,0,301,393.878,369.608,194.417,209.418,369.511,398.091,-2.36142239257956,-0.0570454131718526,-2.30437697940771,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,5,234.4,31.72903393,NA,0.2344,-1.02142277353573
"93","226",2,2,196,281,212.816,233.697,123.417,137.417,212.816,233.797,1.56340522418949,-0.0578216160515818,1.62122684024108,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,5,234.4,31.72903393,NA,0.2344,0.718614198322378
"94","226",2,3,418,181,235.352,254.991,138.418,147.417,235.284,254.991,2.35967412443819,-0.0562845813626557,2.41595870580085,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,5,234.4,31.72903393,NA,0.2344,1.07088174551248
"95","226",2,4,741,181,257.254,281.486,148.418,157.418,257.254,281.486,2.85689369506142,-0.071828335092288,2.92872203015371,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,5,234.4,31.72903393,NA,0.2344,1.29816579738776
"96","226",2,5,1101,201,284.238,314.889,158.417,168.417,284.238,314.889,2.86486373521121,-0.0739009804824482,2.93876471569366,2024-01-20,"CAREER - Phys","Porites compressa","Resistant",2,5,234.4,31.72903393,NA,0.2344,1.30261725121221
