"","Colony_ID","Run.x","Interval","Temperature","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","Date","Project","Species","Phenotype","Run.y","Chamber","Measured_Temperature","Chamber_Volume_mL","Surface_Area_cm2","Notes","Chamber_Volume_L","Slope_norm"
"107","237",2,2,22,106,210.911,254.036,Inf,-Inf,210.882,254.036,0.824947784605282,-0.0749550795075065,0.899902864112789,2023-09-23,"CAREER","Porites compressa","Susceptible",2,9,23.2,372.0189185,17.89549204,NA,0.3720189185,1.12245326201925
"108","237",2,3,25,110,196.459,247.775,Inf,-Inf,196.459,247.775,0.95085687603059,-0.0802697818267523,1.03112665785734,2023-09-23,"CAREER","Porites compressa","Susceptible",2,9,26.4,359.4129185,17.89549204,NA,0.3594129185,1.24254837122766
"109","237",2,4,28,112,188.63,239.904,Inf,-Inf,188.63,239.904,0.928355596557925,-0.0890318152316722,1.0173874117896,2023-09-23,"CAREER","Porites compressa","Susceptible",2,9,29.4,355.8129185,17.89549204,NA,0.3558129185,1.21371209048025
"110","237",2,5,31,114,179.032,229.785,Inf,-Inf,178.888,229.785,0.962722647437288,-0.132287764443046,1.09501041188033,2023-09-23,"CAREER","Porites compressa","Susceptible",2,9,32.5,371.7809185,17.89549204,NA,0.3717809185,1.36493808313057
"111","237",2,6,34,111,166.137,197.394,Inf,-Inf,166.137,197.394,0.555087968490758,-0.136575681995632,0.691663650486391,2023-09-23,"CAREER","Porites compressa","Susceptible",2,9,35.5,388.2999185,17.89549204,NA,0.3882999185,0.900471264538456
"112","237",2,7,38,108,147.546,134.376,Inf,-Inf,134.376,147.546,-0.272382783736124,-0.134444378129151,-0.137938405606972,2023-09-23,"CAREER","Porites compressa","Susceptible",2,9,39.4,377.7789185,17.89549204,NA,0.3777789185,-0.174715134649574
"113","26",2,1,18,103,208.994,246.913,Inf,-Inf,208.994,247.007,0.824804321897874,-0.052976276224463,0.877780598122337,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,19.5,366.7300895,24.88167307,NA,0.3667300895,0.776254610544406
"114","26",2,2,22,106,207.713,265.865,Inf,-Inf,207.713,265.865,1.1541575889188,-0.0749550795075065,1.22911266842631,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,23.2,360.4110895,24.88167307,NA,0.3604110895,1.06822198338396
"115","26",2,3,25,110,195.399,259.118,Inf,-Inf,195.399,259.118,1.19966479607023,-0.0802697818267523,1.27993457789698,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,26.4,379.1910895,24.88167307,NA,0.3791910895,1.17035486894165
"116","26",2,4,28,112,187.084,261.862,Inf,-Inf,187.084,261.862,1.37909358999168,-0.0890318152316722,1.46812540522335,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,29.4,365.5940895,24.88167307,NA,0.3655940895,1.29429713818143
"117","26",2,5,31,114,180.078,243.168,Inf,-Inf,180.078,243.168,1.32826758178479,-0.132287764443046,1.46055534622784,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,32.5,365.5570895,24.88167307,NA,0.3655570895,1.28749307151164
"118","26",2,6,34,111,165.569,212.617,Inf,-Inf,165.569,212.617,0.86290095880486,-0.136575681995632,0.999476640800492,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,35.5,372.9900895,24.88167307,NA,0.3729900895,0.898962575361903
"119","26",2,7,38,108,147.626,132.415,Inf,-Inf,132.415,147.626,-0.393513717904367,-0.134444378129151,-0.259069339775216,2023-09-23,"CAREER","Porites compressa","Susceptible",2,8,39.4,368.2830895,24.88167307,NA,0.3682830895,-0.230075019261095
"120","42",2,1,18,103,218.089,252.011,Inf,-Inf,218.019,252.011,0.709981794660409,-0.052976276224463,0.762958070884872,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,19.5,375.1386527,22.70840934,NA,0.3751386527,0.756235432855753
"121","42",2,2,22,106,215.366,258.714,Inf,-Inf,215.366,258.714,0.887460236225415,-0.0749550795075065,0.962415315732922,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,23.2,374.4376527,22.70840934,NA,0.3744376527,0.952152640063951
"122","42",2,3,25,110,200.713,254.036,Inf,-Inf,200.327,254.036,1.07629969923245,-0.0802697818267523,1.15656948105921,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,26.4,378.5486527,22.70840934,NA,0.3785486527,1.15679917228998
"123","42",2,4,28,112,193.924,236.762,Inf,-Inf,192.172,236.762,0.95887666782084,-0.0890318152316722,1.04790848305251,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,29.4,374.3906527,22.70840934,NA,0.3743906527,1.03660402205846
"124","42",2,5,31,114,183.325,234.743,Inf,-Inf,182.404,234.743,1.08373275722591,-0.132287764443046,1.21602052166896,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,32.5,381.6456527,22.70840934,NA,0.3816456527,1.22621255960399
"125","42",2,6,34,111,167.159,195.28,Inf,-Inf,167.051,195.28,0.556677574035974,-0.136575681995632,0.693253256031607,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,35.5,381.1886527,22.70840934,NA,0.3811886527,0.698226645530188
"126","42",2,7,38,108,150.574,130.016,Inf,-Inf,130.016,150.574,-0.41829572752077,-0.134444378129151,-0.283851349391619,2023-09-23,"CAREER","Porites compressa","Resistant",2,6,39.4,378.5186527,22.70840934,NA,0.3785186527,-0.283885221717056
"127","45",2,1,18,103,165.301,190.805,Inf,-Inf,165.301,190.805,0.532433247983233,-0.052976276224463,0.585409524207696,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,19.5,367.58703,20.88991377,NA,0.36758703,0.618065591001873
"128","45",2,2,22,106,166.55,204.37,Inf,-Inf,166.434,204.37,0.746039490303329,-0.0749550795075065,0.820994569810835,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,23.2,356.75603,20.88991377,NA,0.35675603,0.841252194533893
"129","45",2,3,25,110,155.105,201.72,Inf,-Inf,155.105,201.72,0.866033024031834,-0.0802697818267523,0.946302805858586,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,26.4,366.14703,20.88991377,NA,0.36614703,0.995176808273981
"130","45",2,4,28,112,149.273,203.068,Inf,-Inf,149.246,203.068,0.931347303007039,-0.0890318152316722,1.02037911823871,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,29.4,358.47903,20.88991377,NA,0.35847903,1.05060610751904
"131","45",2,5,31,114,139.593,184.893,Inf,-Inf,139.593,184.893,0.844982491850632,-0.132287764443046,0.977270256293678,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,32.5,354.96103,20.88991377,NA,0.35496103,0.996345491652169
"132","45",2,6,34,111,124.732,145.916,Inf,-Inf,124.732,145.916,0.400384671730873,-0.136575681995632,0.536960353726506,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,35.5,378.36803,20.88991377,NA,0.37836803,0.583540842143748
"133","45",2,7,38,108,102.644,88.449,Inf,-Inf,88.449,102.644,-0.289514571746383,-0.134444378129151,-0.155070193617232,2023-09-23,"CAREER","Porites compressa","Susceptible",2,3,39.4,381.26603,20.88991377,NA,0.38126603,-0.169813043010297
"134","2",3,1,18,105,224.791,256.412,Inf,-Inf,224.688,256.412,0.667074612743594,-0.052976276224463,0.720050888968057,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,19.5,377.6529591,36.60758992,NA,0.3776529591,0.445693392297548
"135","2",3,2,22,114,218.649,255.974,Inf,-Inf,217.56,255.974,0.727968567946638,-0.0749550795075065,0.802923647454145,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,23.2,367.9259591,36.60758992,NA,0.3679259591,0.484188858735396
"136","2",3,3,25,111,205.574,266.828,Inf,-Inf,205.03,266.828,1.27839199589667,-0.0802697818267523,1.35866177772342,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,26.4,373.5929591,36.60758992,NA,0.3735929591,0.831936450990093
"137","2",3,4,28,106,200.643,271.026,Inf,-Inf,200.643,271.026,1.38910732347211,-0.0890318152316722,1.47813913870378,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,29.4,376.2089591,36.60758992,NA,0.3762089591,0.911432609453881
"138","2",3,5,31,106,187.585,223.772,Inf,-Inf,187.333,223.772,0.772291786665281,-0.132287764443046,0.904579551108327,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,32.5,383.1809591,36.60758992,NA,0.3831809591,0.568107860801675
"139","2",3,6,34,116,166.868,178.841,Inf,-Inf,165.49,178.841,0.258102706997195,-0.136575681995632,0.394678388992828,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,35.5,372.4689591,36.60758992,NA,0.3724689591,0.240942573464159
"140","2",3,7,38,109,156.799,120.941,Inf,-Inf,120.941,156.799,-0.624501713454003,-0.134444378129151,-0.490057335324852,2023-09-24,"CAREER","Montipora capitata","Resistant",3,5,39.4,376.0979591,36.60758992,NA,0.3760979591,-0.30208418100253
"141","204",3,1,18,105,216.331,234.123,Inf,-Inf,216.331,234.123,0.378347134124653,-0.052976276224463,0.431323410349116,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,19.5,383.5710585,23.89127348,NA,0.3835710585,0.415490226258396
"142","204",3,2,22,114,213.121,229.866,Inf,-Inf,211.939,229.866,0.389660903709001,-0.0749550795075065,0.464615983216508,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,23.2,384.4210585,23.89127348,NA,0.3844210585,0.448552484773051
"143","204",3,3,25,111,201.798,231.777,Inf,-Inf,200.04,231.777,0.760594868362591,-0.0802697818267523,0.840864650189343,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,26.4,377.9600585,23.89127348,NA,0.3779600585,0.798148962571282
"144","204",3,4,28,106,193.875,231.036,Inf,-Inf,193.705,231.036,0.803352718922867,-0.0890318152316722,0.892384534154539,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,29.4,372.0820585,23.89127348,NA,0.3720820585,0.833878381710571
"145","204",3,5,31,106,176.862,213.617,Inf,-Inf,176.848,213.617,0.784117489808699,-0.132287764443046,0.916405254251745,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,32.5,371.9610585,23.89127348,NA,0.3719610585,0.856045790958249
"146","204",3,6,34,116,162.051,177.803,Inf,-Inf,160.765,177.803,0.399968644517635,-0.136575681995632,0.536544326513268,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,35.5,376.3790585,23.89127348,NA,0.3763790585,0.507157683224294
"147","204",3,7,38,109,152.197,128.283,Inf,-Inf,128.283,152.197,-0.434627883064092,-0.134444378129151,-0.300183504934941,2023-09-24,"CAREER","Montipora capitata","Resistant",3,8,39.4,378.1150585,23.89127348,NA,0.3781150585,-0.285051117825663
"148","205",3,1,18,105,261.486,303.422,Inf,-Inf,261.486,303.422,0.905761940946589,-0.052976276224463,0.958738217171052,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,19.5,348.6353566,27.39337475,NA,0.3486353566,0.732111417333444
"149","205",3,2,22,114,254.581,304.706,Inf,-Inf,253.148,304.706,1.12427840499978,-0.0749550795075065,1.19923348450729,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,23.2,359.9383566,27.39337475,NA,0.3599383566,0.945447868762305
"150","205",3,3,25,111,238.323,309.019,Inf,-Inf,237.474,309.019,1.49435289203415,-0.0802697818267523,1.5746226738609,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,26.4,368.3563566,27.39337475,NA,0.3683563566,1.27042894814518
"151","205",3,4,28,106,229.871,305.515,Inf,-Inf,229.681,305.515,1.53748848934328,-0.0890318152316722,1.62652030457495,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,29.4,363.6823566,27.39337475,NA,0.3636823566,1.29564920603782
"152","205",3,5,31,106,209.802,284.11,Inf,-Inf,207.388,284.11,1.47844015752884,-0.132287764443046,1.61072792197188,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,32.5,375.0603566,27.39337475,NA,0.3750603566,1.32321087338905
"153","205",3,6,34,116,189.128,233.887,Inf,-Inf,186.149,233.887,1.01607403045583,-0.136575681995632,1.15264971245147,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,35.5,374.2083566,27.39337475,NA,0.3742083566,0.944749214512737
"154","205",3,7,38,109,178.749,140.584,Inf,-Inf,140.584,178.749,-0.808224964647394,-0.134444378129151,-0.673780586518242,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,1,39.4,373.1893566,27.39337475,NA,0.3731893566,-0.550748666494215
"155","211",3,1,18,105,222.905,262.496,Inf,-Inf,222.905,262.496,0.814122388984968,-0.052976276224463,0.867098665209431,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,19.5,371.8611905,37.65275189,NA,0.3718611905,0.513811595286944
"156","211",3,2,22,114,217.813,265.025,Inf,-Inf,217.596,265.025,0.923542305125555,-0.0749550795075065,0.998497384633061,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,23.2,368.8141905,37.65275189,NA,0.3688141905,0.586825641385772
"157","211",3,3,25,111,205.526,260.778,Inf,-Inf,204.874,260.778,1.25303428978989,-0.0802697818267523,1.33330407161664,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,26.4,368.6041905,37.65275189,NA,0.3686041905,0.783148285327529
"158","211",3,4,28,106,197.475,265.669,Inf,-Inf,197.475,265.669,1.38667788787436,-0.0890318152316722,1.47570970310603,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,29.4,373.7081905,37.65275189,NA,0.3737081905,0.878796011184799
"159","211",3,5,31,106,182.032,245.024,Inf,-Inf,182.032,245.024,1.28073731702649,-0.132287764443046,1.41302508146953,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,32.5,366.4731905,37.65275189,NA,0.3664731905,0.825176037133464
"160","211",3,6,34,116,163.136,189.085,Inf,-Inf,162.603,189.085,0.512628474641006,-0.136575681995632,0.649204156636638,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,35.5,370.0851905,37.65275189,NA,0.3700851905,0.382857823541028
"161","211",3,7,38,109,151.53,117.281,Inf,-Inf,117.281,151.53,-0.641454770539366,-0.134444378129151,-0.507010392410215,2023-09-24,"CAREER","Montipora capitata","Susceptible",3,10,39.4,366.2191905,37.65275189,NA,0.3662191905,-0.295877872660143
"162","235",3,1,18,105,224.243,295.533,Inf,-Inf,224.243,295.533,1.52647592800572,-0.052976276224463,1.57945220423019,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,19.5,369.0812349,30.69456464,NA,0.3690812349,1.13951022307669
"163","235",3,2,22,114,221.296,327.361,Inf,-Inf,220.561,327.361,2.07966083979034,-0.0749550795075065,2.15461591929785,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,23.2,370.4792349,30.69456464,NA,0.3704792349,1.56035532671069
"164","235",3,3,25,111,209.145,347.877,Inf,-Inf,208.446,347.877,2.83294017094017,-0.0802697818267523,2.91320995276693,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,26.4,378.9282349,30.69456464,NA,0.3789282349,2.15783644741426
"165","235",3,4,28,106,203.394,354.708,Inf,-Inf,203.394,354.708,3.00167091403073,-0.0890318152316722,3.0907027292624,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,29.4,361.4212349,30.69456464,NA,0.3614212349,2.18353759413768
"166","235",3,5,31,106,186.458,340.152,Inf,-Inf,186.458,340.152,3.15751373465809,-0.132287764443046,3.28980149910113,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,32.5,364.6422349,30.69456464,NA,0.3646422349,2.34491139081934
"167","235",3,6,34,116,165.928,267.819,Inf,-Inf,165.928,267.819,1.83580871742496,-0.136575681995632,1.97238439942059,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,35.5,365.3412349,30.69456464,NA,0.3653412349,1.40857515452641
"168","235",3,7,38,109,158.158,141.266,Inf,-Inf,141.266,158.569,-0.53530562851782,-0.134444378129151,-0.400861250388669,2023-09-24,"CAREER","Porites compressa","Susceptible",3,2,39.4,375.7222349,30.69456464,NA,0.3757222349,-0.294408772329483
"169","238",3,1,18,105,220.355,258.676,Inf,-Inf,220.355,258.676,0.785684254501958,-0.052976276224463,0.838660530726421,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,19.5,382.9825172,28.28639174,NA,0.3829825172,0.681300727401775
"170","238",3,2,22,114,215.524,271.297,Inf,-Inf,215.321,271.297,1.05665247985875,-0.0749550795075065,1.13160755936626,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,23.2,359.0825172,28.28639174,NA,0.3590825172,0.86191373145379
"171","238",3,3,25,111,202.688,275.552,Inf,-Inf,202.431,275.552,1.45298452172383,-0.0802697818267523,1.53325430355059,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,26.4,366.1735172,28.28639174,NA,0.3661735172,1.1908987040561
"172","238",3,4,28,106,196.286,276.76,Inf,-Inf,196.286,276.76,1.4953066553277,-0.0890318152316722,1.58433847055937,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,29.4,375.9565172,28.28639174,NA,0.3759565172,1.26345356226225
"173","238",3,5,31,106,180.441,253.109,Inf,-Inf,180.441,253.109,1.42404443351859,-0.132287764443046,1.55633219796163,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,32.5,375.0475172,28.28639174,NA,0.3750475172,1.23811873670373
"174","238",3,6,34,116,161.486,214.786,Inf,-Inf,161.486,214.786,0.933747518799225,-0.136575681995632,1.07032320079486,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,35.5,377.7825172,28.28639174,NA,0.3777825172,0.857690291636699
"175","238",3,7,38,109,151.839,132.14,Inf,-Inf,132.14,151.839,-0.487779081050524,-0.134444378129151,-0.353334702921373,2023-09-24,"CAREER","Porites compressa","Resistant",3,9,39.4,372.6045172,28.28639174,NA,0.3726045172,-0.279259597905909
"176","247",3,1,18,105,171.146,198.088,Inf,-Inf,171.146,198.088,0.560133405651702,-0.052976276224463,0.613109681876165,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,19.5,373.2794945,26.40064766,NA,0.3732794945,0.52012649478416
"177","247",3,2,22,114,169.49,209.852,Inf,-Inf,169.017,209.852,0.761938517721923,-0.0749550795075065,0.83689359722943,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,23.2,374.5694945,26.40064766,NA,0.3745694945,0.712425276155928
"178","247",3,3,25,111,160.331,210.545,Inf,-Inf,159.825,210.545,0.969861932229017,-0.0802697818267523,1.05013171405577,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,26.4,372.8254945,26.40064766,NA,0.3728254945,0.889786979376645
"179","247",3,4,28,106,154.954,207.133,Inf,-Inf,154.954,207.133,1.02827223665852,-0.0890318152316722,1.11730405189019,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,29.4,373.8814945,26.40064766,NA,0.3738814945,0.949384229004045
"180","247",3,5,31,106,139.296,185.927,Inf,-Inf,139.296,185.927,0.986552632260248,-0.132287764443046,1.11884039670329,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,32.5,374.4854945,26.40064766,NA,0.3744854945,0.952225501333044
"181","247",3,6,34,116,121.413,155.446,Inf,-Inf,121.335,155.446,0.609542926981113,-0.136575681995632,0.746118608976746,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,35.5,375.0514945,26.40064766,NA,0.3750514945,0.63596826026727
"182","247",3,7,38,109,105.882,90.338,Inf,-Inf,90.338,105.882,-0.286782396308561,-0.134444378129151,-0.15233801817941,2023-09-24,"CAREER","Porites compressa","Susceptible",3,3,39.4,374.2274945,26.40064766,NA,0.3742274945,-0.12956290071645
"183","27",3,1,18,105,224.891,252.557,Inf,-Inf,224.73,252.557,0.587438874680306,-0.052976276224463,0.640415150904769,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,19.5,387.9000447,23.76579738,NA,0.3879000447,0.627162796241556
"184","27",3,2,22,114,221.934,259.641,Inf,-Inf,220.029,259.641,0.806051053231104,-0.0749550795075065,0.88100613273861,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,23.2,375.5270447,23.76579738,NA,0.3755270447,0.83525485999891
"185","27",3,3,25,111,206.573,263.24,Inf,-Inf,182.053,263.24,1.00838551435095,-0.0802697818267523,1.0886552961777,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,26.4,375.1390447,23.76579738,NA,0.3751390447,1.03105425318331
"186","27",3,4,28,106,199.631,258.707,Inf,-Inf,199.594,258.707,1.16125732600733,-0.0890318152316722,1.250289141239,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,29.4,373.4650447,23.76579738,NA,0.3734650447,1.17885198435723
"187","27",3,5,31,106,181.889,230.393,Inf,-Inf,181.831,230.393,0.864341462564104,-0.132287764443046,0.99662922700715,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,32.5,378.4940447,23.76579738,NA,0.3784940447,0.952338912508655
"188","27",3,6,34,116,167.293,197.14,Inf,-Inf,165.545,197.14,0.631381874672775,-0.136575681995632,0.767957556668407,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,35.5,374.4530447,23.76579738,NA,0.3744530447,0.725994690681465
"189","27",3,7,38,109,155.484,137.715,Inf,-Inf,137.715,155.484,-0.388720617125154,-0.134444378129151,-0.254276238996003,2023-09-24,"CAREER","Porites compressa","Resistant",3,6,39.4,378.0450447,23.76579738,NA,0.3780450447,-0.242687936618414
"190","43",3,1,18,105,228.556,267.183,Inf,-Inf,228.556,267.183,0.80030242257272,-0.052976276224463,0.853278698797183,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,19.5,374.9321444,23.65607908,NA,0.3749321444,0.811431880732966
"191","43",3,2,22,114,223.775,281.148,Inf,-Inf,223.253,281.148,1.16693781335845,-0.0749550795075065,1.24189289286596,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,23.2,388.8201444,23.65607908,NA,0.3888201444,1.22473290430041
"192","43",3,3,25,111,211.226,271.2,Inf,-Inf,211.025,271.2,1.13235752260164,-0.0802697818267523,1.21262730442839,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,26.4,379.4621444,23.65607908,NA,0.3794621444,1.16708983531955
"193","43",3,4,28,106,204.55,280.839,Inf,-Inf,204.55,280.839,1.49874712444203,-0.0890318152316722,1.58777893967371,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,29.4,391.0951444,23.65607908,NA,0.3910951444,1.57500141486752
"194","43",3,5,31,106,187.844,255.079,Inf,-Inf,187.844,255.079,1.35501177189084,-0.132287764443046,1.48729953633388,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,32.5,387.3071444,23.65607908,NA,0.3873071444,1.46104111590987
"195","43",3,6,34,116,168.706,215.018,Inf,-Inf,168.597,215.018,0.901047888250894,-0.136575681995632,1.03762357024653,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,35.5,382.0141444,23.65607908,NA,0.3820141444,1.00537425257119
"196","43",3,7,38,109,158.57,138.402,Inf,-Inf,138.402,158.57,-0.459124950891659,-0.134444378129151,-0.324680572762508,2023-09-24,"CAREER","Porites compressa","Susceptible",3,4,39.4,391.2021444,23.65607908,NA,0.3912021444,-0.322155846402539
"197","46",3,1,18,105,175.02,208.522,Inf,-Inf,175.02,208.522,0.706051826759027,-0.052976276224463,0.75902810298349,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,19.5,376.8157974,25.00628607,NA,0.3768157974,0.686260516433578
"198","46",3,2,22,114,174.447,217.233,Inf,-Inf,174.148,217.233,0.804685119039966,-0.0749550795075065,0.879640198547473,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,23.2,368.2597974,25.00628607,NA,0.3682597974,0.777251256892435
"199","46",3,3,25,111,166.007,217.534,Inf,-Inf,165.484,217.534,1.01714293021556,-0.0802697818267523,1.09741271204232,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,26.4,367.9307974,25.00628607,NA,0.3679307974,0.9688090420665
"200","46",3,4,28,106,161.617,226.731,Inf,-Inf,161.617,226.731,1.25063229308005,-0.0890318152316722,1.33966410831173,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,29.4,374.7837974,25.00628607,NA,0.3747837974,1.20469965115508
"201","46",3,5,31,106,145.482,208.863,Inf,-Inf,145.482,208.863,1.30139811936437,-0.132287764443046,1.43368588380742,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,32.5,370.9557974,25.00628607,NA,0.3709557974,1.27608095522896
"202","46",3,6,34,116,127.947,165.879,Inf,-Inf,127.947,165.879,0.700680261792639,-0.136575681995632,0.837255943788271,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,35.5,368.8587974,25.00628607,NA,0.3688587974,0.741003809227582
"203","46",3,7,38,109,114.677,102.371,Inf,-Inf,102.371,114.677,-0.33926229739253,-0.134444378129151,-0.204817919263379,2023-09-24,"CAREER","Porites compressa","Resistant",3,7,39.4,367.4727974,25.00628607,NA,0.3674727974,-0.180590624786117
"204","202",4,1,18,114,210.109,222.197,Inf,-Inf,208.931,222.325,0.25862657226407,-0.052976276224463,0.311602848488533,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,19.5,371.051628,23.31944106,NA,0.371051628,0.297487604244767
"205","202",4,2,22,109,218.538,229.858,Inf,-Inf,217.759,229.858,0.276886106626429,-0.0749550795075065,0.351841186133936,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,23.2,380.390628,23.31944106,NA,0.380390628,0.344357541174495
"206","202",4,3,25,106,207.825,227.539,Inf,-Inf,207.353,227.539,0.436826373227314,-0.0802697818267523,0.517096155054067,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,26.4,374.847628,23.31944106,NA,0.374847628,0.498722760990405
"207","202",4,4,28,112,196.833,225.695,Inf,-Inf,195.653,225.695,0.646764753338393,-0.0890318152316722,0.735796568570065,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,29.4,377.088628,23.31944106,NA,0.377088628,0.713894945805859
"208","202",4,5,31,115,188.307,215.216,Inf,-Inf,187.392,215.216,0.58340882402902,-0.132287764443046,0.715696588472066,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,32.5,389.826628,23.31944106,NA,0.389826628,0.717849764161978
"209","202",4,6,34,110,168.944,179.086,Inf,-Inf,167.077,179.086,0.290553278707878,-0.136575681995632,0.42712896070351,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,35.5,369.668628,23.31944106,NA,0.369668628,0.406260621280086
"210","202",4,7,38,109,157.047,129.669,Inf,-Inf,129.669,157.047,-0.547161968637311,-0.134444378129151,-0.41271759050816,2023-09-25,"CAREER","Montipora capitata","Resistant",4,5,39.4,371.175628,23.31944106,NA,0.371175628,-0.394153643175304
"211","214",4,1,18,114,247.644,264.181,Inf,-Inf,244.104,264.181,0.403529800583317,-0.052976276224463,0.45650607680778,2023-09-25,"CAREER","Montipora capitata","Resistant",4,1,19.5,375.4948693,24.94387911,NA,0.3754948693,0.412323253066615
"212","214",4,2,22,109,254.254,277.01,Inf,-Inf,253.101,277.01,0.594652125265243,-0.0749550795075065,0.66960720477275,2023-09-25,"CAREER","Montipora capitata","Resistant",4,1,23.2,376.8958693,24.94387911,NA,0.3768958693,0.607055995788223
"213","214",4,3,25,106,239.331,278.489,Inf,-Inf,238.049,278.489,0.973540098661029,-0.0802697818267523,1.05380988048778,2023-09-25,"CAREER","Montipora capitata","Resistant",4,1,26.4,369.8598693,24.94387911,NA,0.3698598693,0.937533371482715
"214","214",4,4,28,112,226.139,277.879,Inf,-Inf,225.218,277.879,1.11424747789405,-0.0890318152316722,1.20327929312572,2023-09-25,"CAREER","Montipora capitata","Resistant",4,1,29.4,377.3678693,24.94387911,NA,0.3773678693,1.09224136554837
